X,Y,OBJECTID,COLL_METH,STRUCTURE,CB_TYPE,MH_COVER,DIMENSION,DEPTH,ELEVATION,LOCATION,BASIN,STRUC_ID,MUNI,PROJECT_ID,MAP_ID,COMMENTS,ST_NAME,HOUSE_NUM,LOCAL_ID,LAT,LONG_,ASSET_ID,INV_ELEV,OF_SHAPE,OF_MATERIAL,OF_TYPE,OWNER,GENERIC_OWN,DATA_SOURCE,OFFICE_TRACK,SHAPE,WC_DRAINAGE_BASIN,LAND_USE_TYPE,FEATURE_TYPE,SOURCE,HOUS_NUM,GLOBALID,ACCESSIBLE,TYPE_,MATERIAL,SHAPE_,QUANTITY,SUBMERGED,FLOW_PRESE,FLOW_DESC,DAMAGE,DEPOSITS,ABNORMAL_V,POOR_POOL_,BENTHIC_GR,INSPECTION,POLE,OFFSET_,HD,VD,SD,INC,AZ,CREATOR,EDITOR,HEIGHT,WIDTH,CONV_DIR,UNIQUE_ID_ALL_POINT_FEATURES,RESPONSIBILITY
682954.715301592,822575.190702774,64,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,68fae896-94b0-4cd8-b40e-7976a11dbe6e,Y,CP,RCP, ,1,WP,N,NO,NO,NO,NO,NO,NO,2019/07/17 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,64,DPW
682795.62178776,822470.719783105,65,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,0046e571-bc4c-4161-8d5c-c98cdec0c005,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/17 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,65,DPW
682793.610636927,822597.777599856,66,Stellar Services Field Survey,,,,36,0,0,,,,,,,"Over flow from retention pond, can not locate due to dense vegetation. Has to be in area. Probably drains into nearby stream.",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,ce94476e-0bdf-4f5b-8ed4-b134f84d6f5a,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/17 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,66,DPW
684455.118140675,822441.848121688,67,Stellar Services Field Survey,,,,36,0,0,,,,,,,Point where storm drainage leaves county property inside catch basin,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Commercial-Retail,Outfall,,,b05d021e-be8b-42f3-9fb9-e1334d99058c,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/17 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,67,DPW
683952.93541801,822198.57990744,68,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,420b9559-6e06-4228-8046-879b7b3c72e5,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,68,DPW
683889.241319675,822375.445695437,69,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,43ce143f-96d3-4031-9a1a-92e6a4705c8d,Y,CP,RCP,CIRC,1,WP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,69,DPW
683818.980633426,822628.078392275,70,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,612d38bf-2568-4970-be5e-dae4ae4a850c,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,70,DPW
684021.740070425,821920.59489911,71,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,6178d797-ce85-4d21-b8c2-3794478a7f67,Y,CP,RCP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,71,DPW
684054.042171177,821821.776527189,72,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,94659053-b510-4405-ae5b-68c9854da7b8,VEG,CP, , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,72,DPW
684098.226466011,821728.269496359,73,Stellar Services Field Survey,,,,30,0,0,,,,,,,Outlet detached from pipe,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,b6b78a62-918e-4acc-be2a-8cf3c2481c44,Y,CP,RCP,CIRC,1,WP,Y,TRI,CB,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,73,DPW
684171.340493008,821486.908430524,74,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,aef19031-65a3-4f22-a1c2-5329908f858f,Y,CP,RCP,CIRC,1,WP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,74,DPW
684204.742329095,821262.829482354,75,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,8a8f0cf3-b413-4f1b-b357-73da402d6210,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,75,DPW
684229.854811676,821032.619969025,76,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,749dbbfa-773c-4f25-b672-ac0701706feb,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,2,N,0,0,0,0,0, , ,0,0, ,76,DPW
684282.535480592,820270.625101939,77,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Outfall unlikely, due to storm water configuration on road (manhole to manhole)",,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,92e7346b-7227-4083-9efc-85feba0ec3da,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,77,DPW
687375.910527427,825486.393869855,78,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,04ed3ea9-6777-40cd-8be1-916f4fb5c484,Y,CP,CPP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,78,DPW
687361.976828258,825482.773798354,79,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Medium High Density Residential,Outfall,,,d6cffee1-12e9-4f7f-8565-3aea953ad8ba,Y,CP,CAS,ELIP,1,NO,N,NO,CORR,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,79,DPW
687281.895623595,824365.004708439,80,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,81ba0ff0-1b43-4124-8d17-95218e5c3ca2,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,80,DPW
687516.898434427,823162.952322528,81,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Cemeteries,Outfall,,,cbfb2ebc-2a5e-4b8e-8db3-397858847b45,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,81,DPW
687517.834456176,823148.229582943,82,Stellar Services Field Survey,,,,30,0,0,,,,,,,Pipe is detached from outfall,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Cemeteries,Outfall,,,17dceac5-ba2e-41d5-b515-512db9846b6f,Y,CP,RCP,CIRC,1,WP,Y,TRI,CB,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,82,DPW
684250.299652677,823245.961670943,83,Stellar Services Field Survey,,,,12,0,0,,,,,,,Location where pipe outflows from county property,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,6a2e5805-6f43-4afd-b138-ee50d75111c2,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,83,DPW
684223.377790511,822971.513400942,84,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,bb704593-85b6-4656-997c-689e4c10e4dc,Y,OD,EAR,SWL,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,84,DPW
684579.480096675,820013.011115856,85,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,b62fe5fc-bfa4-45d0-9822-7b47f83ed2ec,Y,CP,CPP,CIRC,1,WP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,85,DPW
684842.822745841,819229.580924191,86,Stellar Services Field Survey,,,,12,0,0,,,,,,,followed catch basin to inaccessible out fall,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,6540770f-1036-42a6-8c26-3dc3956bc7a4,VEG, ,CPP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,86,DPW
684748.692028593,818947.167118944,87,Stellar Services Field Survey,,,,24,0,0,,,,,,,Followed catch basin,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,9a1526b6-7150-4ff6-a957-d0bed3f32539,VEG,CP,CPP,CIRC,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,87,DPW
684756.64739326,818697.462565854,88,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,11040f0b-4b8c-4f26-adf7-4ffe0b8ee758,Y,CP,CPP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,88,DPW
684486.990780342,817800.343297109,89,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,e333612e-0011-493e-9a7d-ca4e5f1de3be,Y,CP,RCP,CIRC,1,SP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,89,DPW
683989.250634093,817312.98928494,90,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,193b955a-d891-4632-825b-ca15ae8741d4,Y,OD,EAR,SWL,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,90,DPW
684082.058519341,817264.193778858,91,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,eb17437e-a191-4228-a57d-2f3db101c1ab,Y,CP,CMP,CIRC,1,WP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,91,DPW
683931.45711451,817352.911449194,92,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,117ab6b7-bbd9-418c-aedb-3b7128df74ab,Y,CP,CPP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,92,DPW
683926.171035841,817349.004304774,93,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,6ae642cf-e850-4f21-821e-1db0845ba6d2,Y,CP,CMP,ELIP,1,SP,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,93,DPW
682786.63066401,819750.916167609,94,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Outfall likely, can hear water flow, unable to access",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,10936a65-4897-4f4d-93d3-ed2172d30936,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,94,DPW
681271.130414177,820586.11725311,95,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Outfall likely, cannot get through vegetation",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,72d57f6c-98ab-4509-ba85-89840f83ad54,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,95,DPW
680402.340813175,821928.071590193,96,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Potential outfall, spills in swale which then goes under foot path. Can not access through vegitation",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Office and Research,Outfall,,,0a3c8102-3240-4800-bfd1-7125f6d173a4,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,96,DPW
680130.911894094,821648.778841689,97,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Work being done, storm drainage system being reconfigured",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Office and Research,Outfall,,,82164f50-8046-4e80-8b02-be05017529bb,OTH, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,97,DPW
683172.040654343,824461.477940693,98,Stellar Services Field Survey,,,,0,0,0,,,,,,,Cannot access followed catch basin,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,Institutional and Public Assembly,Outfall,,,86da89ad-653d-44e0-a5af-d619c9ea09da,VEG, ,RCP, ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,98,DPW
687983.107147675,813463.672836609,99,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,51a17ddc-2271-44d2-ad0a-c04bed9d51b5,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,99,DPW
687975.366021425,813508.301684357,100,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,247fa2e0-34ba-43ad-b0be-dbe30ad9af9f,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,2,N,0,0,0,0,0, , ,0,0, ,100,DPW
688116.444151342,813459.716479689,101,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,1bd87aaa-e925-4615-9dcb-066307c3bdc4,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,101,DPW
688527.776990093,813166.288916938,102,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,d4cb67c8-4bd9-4cf3-9009-2c116841a2f9,Y,CP,CMP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,102,DPW
688528.109994676,813163.115366854,103,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,1946b106-ba65-400a-8968-43ed9c44ed24,Y,CP,RCP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,103,DPW
687655.853865176,813268.294618443,104,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,95737d28-b9d3-45a1-bbc1-c3d8260d7168,Y,CP,CMP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,104,DPW
687293.762397759,813408.627014942,105,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,bf1a1d7b-b9af-4e1d-ba71-1e8ee90685a6,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,105,DPW
687260.405181009,813951.907752521,106,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,d007bf95-d763-449f-8f76-53b66e6317e1,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,106,DPW
687255.721135259,813793.463843688,107,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,9c7ddd46-3cde-40c7-8f8b-05fb2de3cc16,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,107,DPW
687222.49876076,814248.500663273,108,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,5751e5da-12a2-404e-b048-ec8180442402,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,108,DPW
687249.620425675,814148.921794191,109,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,2c510674-9634-4679-ae27-e9bd68168cc1,Y,CP,RCP,CIRC,1,WP,Y,MOD,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,109,DPW
687362.85084226,814291.45989494,110,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,f0ac538e-ecad-4ece-8d90-260d3b1dce35,Y,OD,EAR,SWL,1, , ,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,1,N,0,0,0,0,0, , ,0,0, ,110,DPW
687176.980807178,814748.728009276,111,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,9b273be3-189e-41aa-bb02-47b5c990f7ba,Y,CP,STM,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,111,DPW
687366.46796101,814858.246819109,112,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,64ae483e-a93a-4c01-9515-2e2832d13ec1,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,112,DPW
687322.438849594,814804.160969272,113,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,792da666-ef77-4528-9860-4c023352f241,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,113,DPW
687381.626723342,815574.526882604,114,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,b1717cd4-c061-4d34-bbb2-953b8abbd5ae,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,114,DPW
687072.431803677,815597.431364357,115,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,342640dd-fb4d-4442-b3d4-3ba24dc17a0c,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,115,DPW
687067.589949843,815779.082247771,116,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,d52938e9-db31-4bc7-9fff-676350b4371c,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,116,DPW
687124.533405509,815994.911540523,117,Stellar Services Field Survey,,,,0,0,0,,,,,,,Cannot access due to fence and intense vegititation,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,4a7fc3e6-e546-4982-a362-8c67a00e586d,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,117,DPW
687002.146183092,812903.062081188,118,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,192a3434-1872-4d76-9e8a-8e9b85c6021d,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,118,DPW
687593.812978759,812287.02197469,119,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,126b83f4-568d-485d-b55a-3f853744088c,Y,CP,CMP,ELIP,1,NO,N,NO,CORR,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,119,DPW
686582.124713425,811310.164348356,120,Stellar Services Field Survey,,,,0,0,0,,,,,,,Abandoned complex with storm drainage network. Over vegetated cannot access outfalls. Catch basins clogged,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,e8f10075-3482-4103-819f-4989a4982f80,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,120,DPW
685647.147252675,810828.600678943,121,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Institutional and Public Assembly,Outfall,,,a0f0320f-b7a0-4819-a505-fbba7bbedaa6,Y,OD,EAR,SWL,1, ,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0, ,121,DPW
691706.590514343,820560.820387691,122,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Water Supply Lands,Outfall,,,4a41ec74-3142-4be2-a4eb-4a525ecd0f1a,Y,CP,CAS,CIRC,1,SP,N,NO,CB,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,122,DPW
693099.760300174,818049.302772939,123,Stellar Services Field Survey,,,,0,0,0,,,,,,,"May not exist, following storm water network, looks like it runs down N Kensico Ave",,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,c88bccff-7f79-4a52-a97e-02be77a19b88,OTH, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,123,DPW
693595.32853476,815815.497201189,124,Stellar Services Field Survey,,,,24,0,0,,,,,,,Point where county storm network outfalls to municipal network,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,4cf2a752-cebe-440f-aa56-50cdd911f4d0,Y,CP,RCP, ,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,124,DPW
693985.222440008,815511.22976511,125,Stellar Services Field Survey,,,,15,0,0,,,,,,,Point where drainage network coming down road leaves county property,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,81a3bae0-9ba4-4e69-aea1-07e720556afc,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/07/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0, ,125,DPW
