Equipment Category,Measure ID,Area Served,Unit ID ,Common Space ID,Site ID,Multifamily Owner Manager (MOM) Survey ID,Climate Zone,Region,County ,Construction Type,Electric Provider,Gas Provider,Appliance Category,Appliance Category ID,Type/Style of Appliance,Other Large Appliances,Number of Appliance Units,Year of Appliance Manufacture,Appliance Manufacture Year Known or Estimated,Appliance Manufacturer,Appliance Model Number,Wattage of Appliance,Appliance Fuel,Appliance Energy Star Certified?,Computer Monitor Type,Dishwasher Efficiency (Energy Factor),Dishwasher Usage Pattern (cycles/week),Fan Usage,Humidifier/Dehumidifier Usage,Clothes Washing Machine Temperature,Clothes Washer Usage Pattern (loads/week),Heated Pool/Hot Tub,Location of Refrigerator,Size of Refrigerator/Freezer (cubic ft.),Refrigerator with an In-door Water Dispenser,Television Screen Size (inches),Air Duct Insulation Type in Unconditioned Space,Air Duct Type in Unconditioned Space,Visual Inspection of Air Duct Seal,Air Duct Distribution in Unconditioned (%),Air Duct Distribution that is  Insulated in Unconditioned Space (%),Thickness of Insulation Around the Return Air Duct (inches),Air Duct Supply Insulation Thickness (inches),Number of Disconnected Air Ducts,Type of Air Duct System,Type of Building Served by DHW,DHW Type,DHW Fuel Type,Number of Water Heaters,DHW Manufacture Year,DHW Manufacture Year Known or Estimated,DHW Unit Manufacturer,DHW Unit Model,DHW Unit Energy Factor,DHW Efficiency Data Source,Water Temperature Setting (DHW),DHW Venting,DHW Unit Heat Recovery,Efficiency rating of DHW heat recovery,Presence of Orphan Natural Draft DHW,Storage Volume of the DHW Unit (gallons),Thickness of DHW pipe insulation (inches),DHW Insulation Thickness (inches),DHW Unit in Conditioned or Unconditioned Part of House?,Surface Type,Construction Material of Envelope,Construction Material of Envelope (Categorical),Depth Below Grade (feet),Ceiling Type,Attic Access Insulation Level,Attic Access Square Feet,Attic Access Weather Stripping,Percentage of total exterior and interior surfaces that are insulated,Exterior or continuous insulation type,Data source for the on-site inspector determining exterior or continuous insulation characteristics,Exterior or continuous insulation quality (grade I-III),Exterior or continuous insulation thickness (inches),Interior or cavity insulation type,Data source for the on-site inspector determining interior or cavity insulation characteristics,Interior or cavity insulation quality (grade I-III),Interior or cavity insulation thickness (inches),Does the home have perimeter insulation,Window Or Door,Number of Doors,Door Material,Door Weather Stripping,Number of Windows,Window Size (sqft),Overall Window Condition,U Factor of Window Insulation,Window Frame Type,Window Glazing,Gas Filled Window,Presence of Bay Windows,Storm Windows,Window Treatments,HVAC Controls Thermostat Type,HVAC Systems Served,Cooling Setback Hours,Cooling Setback Temperature,Heating Setback Hours,Heating Setback Temperature,Set Point Temperature in Cooling Season,Set Point Temperature in Heating Season,Status of Thermostat at Time of Inspection,Programmable Thermostats,What Unit Does the HVAC Cooling System Serve?,What Percentage of Conditioned Space Does the HVAC Cooling Unit Serve?,Is HVAC Cooling Primary or Secondary Source?,HVAC Cooling System Type,Year HVAC Cooling Unit was Manufactured,HVAC Cooling Manufacture Year Known or Estimated,HVAC Cooling Manufacturer,HVAC Cooling System Model,HVAC Cooling Capacity (BTU/Hr.),Number of AC Units,Rated Efficiency of HVAC Cooling System ,HVAC Cooling Efficiency Type,HVAC Cooling Efficiency Data Source,Is HVAC Cooling Energy Star?,Observed Visual Condition of HVAC Cooling System,Cooling Filter Slot Cover?,Condition of HVAC Cooling Furnace Air Filter,Location of HVAC Cooling System,When was HVAC Cooling System Last Serviced?,What Unit Does the HVAC Heating System Serve?,What Percentage of Conditioned Space Does the HVAC Heating Unit Serve?,Is Heating Primary or Secondary Source?,HVAC Heating System Type,Year HVAC Heating Unit was Manufactured,HVAC Heating Manufacture Year Estimated or Known,HVAC Heating Manufacturer,HVAC Heating Model,HVAC Heating Capacity (BTU/Hr.),HVAC System Fuel Type,Number of HVAC Heating Systems,Rated Efficiency of HVAC Heating System,HVAC Heating Efficiency Type,HVAC Heating Efficiency Data Source,Is HVAC Heating Energy Star?,Observed Visual Condition of HVAC Heating System,Is There An HVAC Heating Filter Slot Cover?,Condition of HVAC Heating Furnace Air Filter,Does the HVAC Heating Furnace have an Electronically Commutated Motor?,Location of HVAC Heating,Does the HVAC Heating System Have an Outdoor Reset?,Does the HVAC Heating System have Thermostatic Radiator valves?,HVAC Heating Venting Type,When was HVAC Heating System Last Serviced?,HVAC Ventilation Type,HVAC Ventilation Space Served,Number of HVAC Ventilation Operating Hours Per Day,HVAC Ventilation System Configuration,Number of Lighting Controls,Type of Lighting Controls,Number of Efficient Light Bulbs,Number of Halogen Light Bulbs,Number of Incandescent Light Bulbs,Number of Other Light Bulbs,Type of Other Light Bulbs,Number of T12 Light Bulbs,Location of Lighting Unit,Number of Other Plug Loads,Description of Other Plug Loads,Number of Cable Boxes Plugged into Smart Strips or Outlets ,Number of DVD Players Plugged into Smart Strips or Outlets,Number of Fax Machines Plugged into Smart Strips or Outlets,Number of Gaming Consoles Plugged into Smart Strips or Outlets,Number of Home Theater Systems Plugged into Smart Strips or Outlets,Number of Printers and Copiers Plugged into Smart Strips or Outlets,Number of Space Heaters Plugged into Smart Strips or Outlets,Number of Stereo Systems Plugged into Smart Strips or Outlets,Number of VCR's Plugged into Smart Strips or Outlets,"Number of Tier 1 Plug Loads, Smart Strips and Outlets","Number of Tier 2 Plug Loads, Smart Strips and Outlets"
Appliances,BA8F970A-ACBF-44AA-93FB-695F13C87549,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Refrigerator,713B4BF2-912B-4550-A4C0-87060E38E83C,Top Freezer,Not Applicable,1,2014,Known,GE,GTZ18GCEHRSS,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Conditioned,18,No,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Controls,C1112873-E91D-447B-9AD2-D3A7FF834623,Two Bedroom,UnitD98E1,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital,All Systems,<1,Not Recorded,<1,Not Recorded,69,69,Auto,Programmable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Envelope Windows,C542CEBD-E63C-486E-A3B1-C66508738E67,Whole Building,Not Applicable,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,door,6,Steel w/ Glazing,Good,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,C83F80D3-3495-4EA2-9323-E62ADAA04864,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Refrigerator,713B4BF2-912B-4550-A4C0-87060E38E83C,Top Freezer,Not Applicable,1,2014,Known,GE,GTZ18GCEHRSS,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Conditioned,18,No,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,C8724539-0343-4EEF-B76D-1814E97463BC,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,Not Applicable,0,Kitchen,,,,,,,,,,,,,
HVAC Ventalation,CB9E2F00-6987-4243-982C-7D2BE560EE9A,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchen,MF Unit,<1,Exhaust,,,,,,,,,,,,,,,,,,,,,,
Appliances,CCB646E2-56BE-4AF3-BDE8-96348398B9FB,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Refrigerator,713B4BF2-912B-4550-A4C0-87060E38E83C,Top Freezer,Not Applicable,1,2014,Known,GE,GTZ18GCEHRSS,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Conditioned,18,No,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,CD421AF9-B3B4-48BE-8013-626842812E21,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,Not Applicable,0,Living Room,,,,,,,,,,,,,
HVAC Ventalation,CE01DB2B-6FB0-4EDD-80FB-5E87C07797C8,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole House,MF Unit,12,HRV,,,,,,,,,,,,,,,,,,,,,,
HVAC Ventalation,D13D2599-FD6E-44F5-9CD1-BE9683B4E7DC,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole House,MF Unit,12,HRV,,,,,,,,,,,,,,,,,,,,,,
Appliances,D1DECDC2-8003-4FD4-8B87-84A226C98F8E,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Cooking,3A9D598F-3ABA-4C8C-B5FE-8386509300FF,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Electricity,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Cooling,D301AAEC-CC7B-4DFA-A904-BE746074CA42,Three Bedroom,UnitD98E3,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,100,Secondary - Simultaneous,Mini Split AC,2014,Known,LG,LMN097HT,34000,4,12.5,EER,Manufacturer's Specs,Yes,Well Maintained,No,None,Conditioned,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,D3D39FFC-E4EE-4E99-BDC6-C08E5FF9F899,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Dishwasher,7881B34E-2EF7-48BB-953B-3EB7215A58D9,Not Applicable,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Recorded,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,D9CBB6E2-7360-4F79-A008-52D56B0EF834,Three Bedroom,UnitD98E3,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,Not Applicable,0,Bathroom,,,,,,,,,,,,,
Appliances,DC9A42D5-5A3B-4A9D-9B85-6EFE6539FBD3,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,ClothesWasher,F81D3795-EFDA-4194-9C79-1D0695A19BB4,Top Loading,Not Applicable,1,2014,Known,GE,GTWN4250D,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All of Above,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,DD69C2C4-0FFB-4FE8-A2B2-BB751EB7BB67,Two Bedroom,UnitD98E1,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,Not Applicable,0,Bathroom,,,,,,,,,,,,,
HVAC Heating,DE8A6792-12CA-4DE3-BD64-CC045E4FABD0,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,100,Primary,Ductless Heat Pump,2014,Known,LG,LMU247HV,"* 26,400",Electricity,1,13.4,EER,Manufacturer's Specs,Yes,Well Maintained,Not Applicable,None,No,Unconditioned,Not Applicable,Not Applicable,Not Applicable,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Heating,E0B93877-D5BF-4C9A-ABE8-A56B22CD09D4,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,100,Primary,Ductless Heat Pump,2014,Known,LG,LMU369HV,"* 41,000",Electricity,1,12.5,EER,Manufacturer's Specs,No,Well Maintained,Not Applicable,None,No,Unconditioned,Not Applicable,Not Applicable,Not Applicable,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Controls,E3184B2E-605B-4374-89A0-C7E0EBBE39F1,Whole Building,Not Applicable,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Photocell,,,,,,,,,,,,,,,,,,,,
Lighting Counts,E6CDDB1B-B327-4A8D-87BA-63AF2C790B33,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,Not Applicable,0,Bedroom,,,,,,,,,,,,,
Appliances,E6CF4FE8-D682-452B-B9BB-E34E2D7E8166,Three Bedroom,UnitD98E3,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Cooking,3A9D598F-3ABA-4C8C-B5FE-8386509300FF,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Electricity,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Controls,E8FDC8AE-6509-4D65-A221-1705AF813423,Common Area,Not Applicable,ComD98E1,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Photocell,,,,,,,,,,,,,,,,,,,,
Lighting Counts,E96C80F1-3876-40B5-AA01-06E8544B9FD3,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,Not Applicable,0,Bathroom,,,,,,,,,,,,,
Lighting Counts,E9C7503D-2F80-4D41-8E50-467463E22DF6,Common Area,Not Applicable,ComD98E1,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,Not Applicable,0,Exterior,,,,,,,,,,,,,
HVAC Controls,EAD9CF85-5B5F-4415-8EC0-3513800FE787,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital,All Systems,<1,Not Recorded,<1,Not Recorded,70,70,Auto,Programmable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,F09C6CC4-C12F-439D-A6FF-6D9FE3D0816C,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,Dishwasher,7881B34E-2EF7-48BB-953B-3EB7215A58D9,Not Applicable,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,Not Recorded,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW,F7E38426-72E4-4044-9328-7B1F65669B41,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,Heat Pump,Electricity,1,2014,Known,A.O. Smith,SHPT 50 100,2.75,Manufacturer's Specs,120,Not Applicable,No,100,No,50,0,Not Recorded,Conditioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Cooling,FA59325B-7635-46F1-82E2-57E7C02F2FE8,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,100,Primary,Mini Split AC,2014,Known,LG,LMU369HV,34000,1,12.5,EER,Manufacturer's Specs,Yes,Well Maintained,No,None,Unconditioned,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Cooling,FB16FC9F-0D7B-4F42-B328-B5DFA5DDE595,Two Bedroom,UnitD98E5,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,100,Secondary - Simultaneous,Mini Split AC,2014,Known,LG,LMU247HV,19200,3,13.4,EER,Manufacturer's Specs,Yes,Well Maintained,No,None,Conditioned,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAC Controls,FB43DDAF-53F6-45B0-B4FA-C551A991EF07,Three Bedroom,UnitD98E4,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital,All Systems,<1,Not Recorded,<1,Not Recorded,70,70,Auto,Programmable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW,FC84301B-A746-4802-8EA9-8B4F5CC6CDE5,One Bedroom,UnitD98E2,Not Applicable,D98EF81C-5A2F-2E4C-9A9A-EC591E1F6633,No Phone Survey,Climate Zone 5,Mid-Hudson,Orange,New,Central Hudson,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Unit,Heat Pump,Electricity,1,2014,Known,A.O. Smith,SHPT 50 100,2.75,Manufacturer's Specs,120,Not Applicable,No,100,No,50,0,Not Recorded,Conditioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
