YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2021,62,0,761,0,36067
2021,11,0,3722,0,36069
2021,21,0,27226,0,36069
2021,31,0,55829,0,36069
2021,32,0,3863,0,36069
2021,41,0,41,0,36069
2021,42,0,1,0,36069
2021,43,0,366,0,36069
2021,51,0,82,0,36069
2021,52,0,2945,0,36069
2021,53,0,131,0,36069
2021,54,0,463,0,36069
2021,61,0,194,0,36069
2021,62,0,275,0,36069
2021,11,0,9203,0,36071
2021,21,0,104676,0,36071
2021,31,0,159923,0,36071
2021,32,0,11849,0,36071
2021,41,0,270,0,36071
2021,42,0,33,0,36071
2021,43,0,1543,0,36071
2021,51,0,247,0,36071
2021,52,0,7945,0,36071
2021,53,0,351,0,36071
2021,54,0,823,0,36071
2021,61,0,730,0,36071
2021,62,0,1054,0,36071
2021,11,0,1575,0,36073
2021,21,0,8507,0,36073
2021,31,0,19687,0,36073
2021,32,0,926,0,36073
2021,41,0,18,0,36073
2021,42,0,1,0,36073
2021,43,0,170,0,36073
2021,51,0,20,0,36073
2021,52,0,1096,0,36073
2021,53,0,49,0,36073
2021,54,0,145,0,36073
2021,61,0,33,0,36073
2021,62,0,47,0,36073
2021,11,0,4947,0,36075
2021,21,0,23981,0,36075
2021,31,0,59825,0,36075
2021,32,0,2363,0,36075
2021,41,0,28,0,36075
2021,42,0,2,0,36075
2021,43,0,506,0,36075
2021,51,0,72,0,36075
2021,52,0,2545,0,36075
2021,53,0,114,0,36075
2021,54,0,567,0,36075
2021,61,0,190,0,36075
2021,62,0,285,0,36075
2021,11,0,2211,0,36077
2021,21,0,12714,0,36077
2021,31,0,28534,0,36077
2021,32,0,1928,0,36077
2021,41,0,6,0,36077
2021,42,0,19,0,36077
2021,43,0,187,0,36077
2021,51,0,46,0,36077
2021,52,0,1660,0,36077
2021,53,0,74,0,36077
2021,54,0,288,0,36077
2021,61,0,127,0,36077
2021,62,0,196,0,36077
2021,11,0,3024,0,36079
2021,21,0,30763,0,36079
2021,31,0,50039,0,36079
2021,32,0,3306,0,36079
2021,41,0,2,0,36079
2021,42,0,27,0,36079
2021,43,0,378,0,36079
2021,51,0,68,0,36079
2021,52,0,2452,0,36079
2021,53,0,109,0,36079
