fuelFormulationID,fuelSubtypeID,RVP,sulfurLevel,ETOHVolume,MTBEVolume,ETBEVolume,TAMEVolume,aromaticContent,olefinContent,benzeneContent,e200,e300,volToWtPercentOxy,BioDieselEsterVolume,CetaneIndex,PAHContent,T50,T90,FIP
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36093
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36093
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36093
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36093
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36093
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36095
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36095
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36095
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36095
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36095
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36095
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36095
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36095
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36095
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36095
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36095
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36095
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36095
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36095
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36095
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36095
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36095
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36095
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36095
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36095
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36095
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36095
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36097
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36097
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36097
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36097
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36097
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36097
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36097
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36097
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36097
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36097
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36097
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36097
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36097
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36097
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36097
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36097
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36097
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36097
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36097
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36097
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36097
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36097
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36099
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36099
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36099
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36099
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36099
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36099
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36099
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36099
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36099
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36099
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36099
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36099
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36099
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36099
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36099
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36099
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36099
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36099
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36099
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36099
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36099
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36099
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36101
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36101
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36101
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36101
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36101
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36101
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36101
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36101
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36101
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36101
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36101
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36101
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36101
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36101
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36101
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36101
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36101
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36101
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36101
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36101
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36101
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36101
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36103
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36103
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36103
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36103
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36103
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36103
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36103
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36103
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36103
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36103
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36103
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36103
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36103
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36103
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36103
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36103
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36103
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36103
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36103
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36103
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36103
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36103
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36105
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36105
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36105
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36105
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36105
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36105
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36105
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36105
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36105
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36105
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36105
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36105
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36105
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36105
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36105
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36105
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36105
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36105
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36105
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36105
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36105
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36105
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36107
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36107
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36107
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36107
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36107
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36107
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36107
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36107
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36107
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36107
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36107
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36107
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36107
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36107
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36107
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36107
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36107
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36107
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36107
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36107
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36107
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36107
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36109
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36109
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36109
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36109
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36109
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36109
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36109
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36109
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36109
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36109
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36109
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36109
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36109
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36109
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36109
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36109
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36109
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36109
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36109
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36109
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36109
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36109
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36111
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36111
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36111
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36111
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36111
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36111
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36111
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36111
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36111
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36111
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36111
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36111
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36111
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36111
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36111
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36111
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36111
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36111
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36111
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36111
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36111
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36111
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36113
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36113
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36113
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36113
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36113
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36113
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36113
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36113
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36113
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36113
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36113
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36113
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36113
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36113
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36113
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36113
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36113
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36113
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36113
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36113
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36113
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36113
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36115
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36115
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36115
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36115
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36115
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36115
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36115
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36115
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36115
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36115
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36115
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36115
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36115
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36115
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36115
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36115
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36115
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36115
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36115
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36115
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36115
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36115
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36117
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36117
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36117
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36117
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36117
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36117
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36117
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36117
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36117
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36117
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36117
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36117
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36117
