yearID,sourceTypeID,VMT,FIP
2020,31,993669787.5,36065
2020,32,68646145.39,36065
2020,41,1847379.298,36065
2020,42,42037.26905,36065
2020,43,5879299.433,36065
2020,51,5292910.127,36065
2020,52,71791989.48,36065
2020,53,2806070.02,36065
2020,54,3375457.376,36065
2020,61,27959811.53,36065
2020,62,93160056.47,36065
2020,11,14494441.8,36067
2020,21,947616769.7,36067
2020,31,1872564645,36067
2020,32,163375848.3,36067
2020,41,1003290.199,36067
2020,42,4740070.208,36067
2020,43,7321924.593,36067
2020,51,5169827.946,36067
2020,52,117888391.3,36067
2020,53,5233837.825,36067
2020,54,3890123.886,36067
2020,61,48047288.97,36067
2020,62,137932171,36067
2020,11,6059496,36069
2020,21,320093072.8,36069
2020,31,710644518.9,36069
2020,32,51800079.37,36069
2020,41,2034500.159,36069
2020,42,37082.02275,36069
2020,43,4931864.418,36069
2020,51,2261209.23,36069
2020,52,41045032.41,36069
2020,53,2728233.456,36069
2020,54,2655895.907,36069
2020,61,19259415.65,36069
2020,62,59285062.35,36069
2020,11,14660496,36071
2020,21,1225925701,36071
2020,31,2061704796,36071
2020,32,155427468.4,36071
2020,41,6349318.786,36071
2020,42,734944.4246,36071
2020,43,11394893.79,36071
2020,51,5724354.916,36071
2020,52,105274591.9,36071
2020,53,7621537.551,36071
2020,54,3800366.678,36071
2020,61,31691663.95,36071
2020,62,117494584,36071
2020,11,1909971,36073
2020,21,62622348.3,36073
2020,31,159300604.2,36073
2020,32,7766313.338,36073
2020,41,303888.4566,36073
2020,42,249248.4122,36073
2020,43,1487605.931,36073
2020,51,398180.1267,36073
2020,52,10607444.26,36073
2020,53,712049.9415,36073
2020,54,780713.6702,36073
2020,61,2700580.885,36073
2020,62,8480316.115,36073
2020,11,5487840.6,36075
2020,21,212375634.5,36075
2020,31,581638707.4,36075
2020,32,24491295.24,36075
2020,41,794277.9169,36075
2020,42,42163.88594,36075
2020,43,4045266.197,36075
2020,51,2714080.067,36075
2020,52,39224053.52,36075
2020,53,1750910.505,36075
2020,54,3641709.904,36075
2020,61,16552719.59,36075
2020,62,47549545.41,36075
2020,11,3342641.4,36077
2020,21,128766279.9,36077
2020,31,308987774.4,36077
2020,32,23315763.26,36077
2020,41,720106.9508,36077
2020,42,714546.0281,36077
2020,43,2508191.821,36077
2020,51,1379920.545,36077
2020,52,23744389.8,36077
2020,53,840099.3361,36077
2020,54,1585471.322,36077
2020,61,6249537.086,36077
2020,62,26026831.91,36077
2020,11,4187040,36079
2020,21,321162571.5,36079
2020,31,576190195.4,36079
2020,32,40344503.43,36079
2020,41,63784.14007,36079
2020,42,870760.9369,36079
2020,43,4160394.523,36079
2020,51,1461810.583,36079
2020,52,29760366.11,36079
2020,53,2165338.757,36079
2020,54,847026.5544,36079
2020,61,8683677.479,36079
2020,62,31234844.52,36079
2020,11,51669684,36081
2020,21,2205351927,36081
2020,31,3384049799,36081
2020,32,419517355.8,36081
2020,41,31196608.98,36081
2020,42,8802529.97,36081
2020,43,41841498.85,36081
2020,51,6907862.504,36081
2020,52,190599458,36081
2020,53,13369474.42,36081
2020,54,857792.1118,36081
2020,61,28315589.82,36081
2020,62,83190922.18,36081
2020,11,7400922.6,36083
