yearID,sourcetypeID,VMT,FIP
2019,43,11303096,36087
2019,51,4703338,36087
2019,52,80214157,36087
2019,53,5279805,36087
2019,54,1559761,36087
2019,61,32992835,36087
2019,62,114681107,36087
2019,11,8011498,36089
2019,21,224921486,36089
2019,31,595571615,36089
2019,32,34701812,36089
2019,41,1474026,36089
2019,42,92172,36089
2019,43,5504562,36089
2019,51,2960357,36089
2019,52,41486362,36089
2019,53,2732076,36089
2019,54,3518386,36089
2019,61,7835987,36089
2019,62,27855026,36089
2019,11,12286846,36091
2019,21,891245162,36091
2019,31,1561435090,36091
2019,32,88860839,36091
2019,41,1847441,36091
2019,42,342170,36091
2019,43,14899023,36091
2019,51,4205263,36091
2019,52,76701660,36091
2019,53,4918312,36091
2019,54,5566102,36091
2019,61,22531452,36091
2019,62,71993718,36091
2019,11,4546872,36093
2019,21,415747318,36093
2019,31,622118148,36093
2019,32,37640445,36093
2019,41,1796535,36093
2019,42,109805,36093
2019,43,5252768,36093
2019,51,1559002,36093
2019,52,31197253,36093
2019,53,1999688,36093
2019,54,2487486,36093
2019,61,11236583,36093
2019,62,35950833,36093
2019,11,1320733,36095
2019,21,90041625,36095
2019,31,193117420,36095
2019,32,10946800,36095
2019,41,76480,36095
2019,42,620543,36095
2019,43,2142379,36095
2019,51,505019,36095
2019,52,13112418,36095
2019,53,851224,36095
2019,54,721267,36095
2019,61,5282677,36095
2019,62,17053476,36095
2019,11,1077588,36097
2019,21,44691550,36097
2019,31,111350575,36097
2019,32,5506117,36097
2019,41,638290,36097
2019,42,106042,36097
2019,43,821766,36097
2019,51,483343,36097
2019,52,7829855,36097
2019,53,524199,36097
2019,54,806798,36097
2019,61,1079992,36097
2019,62,4649181,36097
2019,11,1594004,36099
2019,21,133626458,36099
2019,31,280410638,36099
2019,32,17414087,36099
2019,41,1495006,36099
2019,42,0,36099
2019,43,1801227,36099
2019,51,885841,36099
2019,52,15509078,36099
2019,53,1129761,36099
2019,54,1040665,36099
2019,61,8695917,36099
2019,62,28052177,36099
2019,11,4152275,36101
2019,21,326625194,36101
2019,31,692662771,36101
2019,32,30101022,36101
2019,41,802129,36101
2019,42,734958,36101
2019,43,7557493,36101
2019,51,3169989,36101
2019,52,40702582,36101
2019,53,2676737,36101
2019,54,3552975,36101
2019,61,22661325,36101
2019,62,96738626,36101
2019,11,23848114,36103
2019,21,4924740545,36103
2019,31,7695654065,36103
2019,32,592482037,36103
2019,41,16090541,36103
2019,42,11132569,36103
2019,43,71390572,36103
2019,51,13358051,36103
2019,52,350310575,36103
2019,53,22034332,36103
2019,54,8633893,36103
2019,61,32022662,36103
2019,62,112974685,36103
2019,11,3192533,36105
2019,21,246592338,36105
2019,31,496472574,36105
2019,32,45587797,36105
2019,41,704210,36105
2019,42,237083,36105
2019,43,6039190,36105
2019,51,1440980,36105
2019,52,33947988,36105
2019,53,1195125,36105
2019,54,1292724,36105
2019,61,14797682,36105
2019,62,59980934,36105
2019,11,2498162,36107
2019,21,209982474,36107
2019,31,421838613,36107
2019,32,25575218,36107
2019,41,267649,36107
2019,42,170325,36107
2019,43,4998295,36107
2019,51,1846790,36107
2019,52,25836601,36107
2019,53,1673875,36107
2019,54,2118860,36107
2019,61,21626947,36107
2019,62,69598372,36107
2019,11,2568395,36109
2019,21,231443538,36109
2019,31,405931859,36109
2019,32,37677178,36109
2019,41,2645379,36109
2019,42,207981,36109
2019,43,3018336,36109
2019,51,1060415,36109
2019,52,22693995,36109
2019,53,1626354,36109
2019,54,1604304,36109
2019,61,4298806,36109
2019,62,13761660,36109
2019,11,6508830,36111
2019,21,696532314,36111
2019,31,1155942783,36111
2019,32,73253277,36111
2019,41,8051451,36111
2019,42,2136838,36111
2019,43,6074094,36111
2019,51,2557740,36111
2019,52,63681682,36111
2019,53,4179528,36111
2019,54,3089465,36111
2019,61,17601149,36111
2019,62,61667774,36111
2019,11,4007158,36113
2019,21,227464583,36113
2019,31,473011673,36113
2019,32,39466736,36113
2019,41,1045902,36113
2019,42,926462,36113
2019,43,3017262,36113
2019,51,1265215,36113
2019,52,25238348,36113
2019,53,1618026,36113
2019,54,1851807,36113
2019,61,10105243,36113
2019,62,33687008,36113
2019,11,4903881,36115
2019,21,138069780,36115
2019,31,327927822,36115
2019,32,15044235,36115
2019,41,234114,36115
2019,42,47697,36115
2019,43,3431094,36115
2019,51,847285,36115
2019,52,22728631,36115
2019,53,1459668,36115
2019,54,1162633,36115
2019,61,2804869,36115
2019,62,9125347,36115
2019,11,2999651,36117
2019,21,225596666,36117
2019,31,473208650,36117
2019,32,23156754,36117
2019,41,375164,36117
2019,42,0,36117
2019,43,6203576,36117
2019,51,716561,36117
2019,52,24003129,36117
2019,53,1675883,36117
2019,54,2021928,36117
2019,61,4702708,36117
2019,62,15707938,36117
2019,11,18381979,36119
2019,21,2718806172,36119
2019,31,4102995138,36119
2019,32,348413954,36119
2019,41,9396480,36119
2019,42,9851620,36119
2019,43,35037182,36119
2019,51,12930093,36119
2019,52,240238492,36119
2019,53,15747504,36119
2019,54,2710249,36119
2019,61,108324996,36119
2019,62,370242768,36119
2019,11,1494673,36121
2019,21,74188888,36121
2019,31,214832128,36121
2019,32,12780993,36121
2019,41,175041,36121
2019,42,266611,36121
2019,43,2560176,36121
2019,51,329666,36121
2019,52,13332614,36121
2019,53,928955,36121
2019,54,732360,36121
2019,61,3004723,36121
2019,62,10077375,36121
2019,11,1216740,36123
2019,21,51287957,36123
2019,31,132304037,36123
2019,32,7296710,36123
2019,41,618510,36123
2019,42,0,36123
2019,43,1154400,36123
2019,51,503250,36123
2019,52,8944534,36123
2019,53,587772,36123
2019,54,596453,36123
2019,61,1052251,36123
2019,62,4595411,36123
