YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2022,43,0,365,0,36083
2022,51,0,85,0,36083
2022,52,0,3460,0,36083
2022,53,0,155,0,36083
2022,54,0,424,0,36083
2022,61,0,141,0,36083
2022,62,0,204,0,36083
2022,11,0,5190,0,36085
2022,21,0,95585,0,36085
2022,31,0,167894,0,36085
2022,32,0,6453,0,36085
2022,41,0,123,0,36085
2022,42,0,836,0,36085
2022,43,0,1112,0,36085
2022,51,0,127,0,36085
2022,52,0,2362,0,36085
2022,53,0,110,0,36085
2022,54,0,341,0,36085
2022,61,0,118,0,36085
2022,62,0,161,0,36085
2022,11,0,3843,0,36087
2022,21,0,80283,0,36087
2022,31,0,121506,0,36087
2022,32,0,9382,0,36087
2022,41,0,190,0,36087
2022,42,0,181,0,36087
2022,43,0,1128,0,36087
2022,51,0,152,0,36087
2022,52,0,4625,0,36087
2022,53,0,211,0,36087
2022,54,0,283,0,36087
2022,61,0,524,0,36087
2022,62,0,763,0,36087
2022,11,0,3866,0,36089
2022,21,0,17722,0,36089
2022,31,0,51139,0,36089
2022,32,0,2767,0,36089
2022,41,0,46,0,36089
2022,42,0,19,0,36089
2022,43,0,335,0,36089
2022,51,0,90,0,36089
2022,52,0,2478,0,36089
2022,53,0,115,0,36089
2022,54,0,548,0,36089
2022,61,0,130,0,36089
2022,62,0,179,0,36089
2022,11,0,8113,0,36091
2022,21,0,61409,0,36091
2022,31,0,119124,0,36091
2022,32,0,6396,0,36091
2022,41,0,19,0,36091
2022,42,0,132,0,36091
2022,43,0,787,0,36091
2022,51,0,157,0,36091
2022,52,0,4882,0,36091
2022,53,0,222,0,36091
2022,54,0,830,0,36091
2022,61,0,311,0,36091
2022,62,0,443,0,36091
2022,11,0,4336,0,36093
2022,21,0,42631,0,36093
2022,31,0,70157,0,36093
2022,32,0,3967,0,36093
2022,41,0,44,0,36093
2022,42,0,55,0,36093
2022,43,0,356,0,36093
2022,51,0,63,0,36093
2022,52,0,2197,0,36093
2022,53,0,100,0,36093
2022,54,0,355,0,36093
2022,61,0,152,0,36093
2022,62,0,221,0,36093
2022,11,0,1556,0,36095
2022,21,0,7287,0,36095
2022,31,0,17000,0,36095
2022,32,0,843,0,36095
2022,41,0,6,0,36095
2022,42,0,16,0,36095
2022,43,0,168,0,36095
2022,51,0,27,0,36095
2022,52,0,1312,0,36095
2022,53,0,59,0,36095
2022,54,0,119,0,36095
2022,61,0,80,0,36095
2022,62,0,113,0,36095
2022,11,0,907,0,36097
2022,21,0,3894,0,36097
2022,31,0,10354,0,36097
2022,32,0,473,0,36097
2022,41,0,9,0,36097
2022,42,0,12,0,36097
2022,43,0,55,0,36097
2022,51,0,19,0,36097
2022,52,0,605,0,36097
2022,53,0,29,0,36097
2022,54,0,138,0,36097
2022,61,0,18,0,36097
2022,62,0,32,0,36097
2022,11,0,1185,0,36099
2022,21,0,6928,0,36099
2022,31,0,15724,0,36099
2022,32,0,964,0,36099
2022,41,0,23,0,36099
2022,42,0,28,0,36099
2022,43,0,92,0,36099
2022,51,0,31,0,36099
2022,52,0,981,0,36099
2022,53,0,43,0,36099
2022,54,0,177,0,36099
2022,61,0,133,0,36099
2022,62,0,185,0,36099
2022,11,0,3665,0,36101
2022,21,0,20595,0,36101
2022,31,0,48243,0,36101
2022,32,0,1963,0,36101
2022,41,0,18,0,36101
2022,42,0,64,0,36101
2022,43,0,298,0,36101
2022,51,0,88,0,36101
2022,52,0,2699,0,36101
2022,53,0,124,0,36101
2022,54,0,544,0,36101
2022,61,0,356,0,36101
2022,62,0,625,0,36101
2022,11,0,27415,0,36103
2022,21,0,439308,0,36103
2022,31,0,716765,0,36103
2022,32,0,51391,0,36103
2022,41,0,489,0,36103
2022,42,0,784,0,36103
2022,43,0,4735,0,36103
2022,51,0,665,0,36103
2022,52,0,35600,0,36103
2022,53,0,1598,0,36103
2022,54,0,1638,0,36103
2022,61,0,523,0,36103
2022,62,0,734,0,36103
2022,11,0,2585,0,36105
2022,21,0,18544,0,36105
2022,31,0,36385,0,36105
2022,32,0,2919,0,36105
2022,41,0,47,0,36105
2022,42,0,41,0,36105
2022,43,0,390,0,36105
2022,51,0,68,0,36105
2022,52,0,2522,0,36105
2022,53,0,115,0,36105
2022,54,0,245,0,36105
2022,61,0,294,0,36105
2022,62,0,412,0,36105
2022,11,0,1693,0,36107
2022,21,0,11333,0,36107
2022,31,0,24864,0,36107
2022,32,0,1406,0,36107
2022,41,0,7,0,36107
2022,42,0,28,0,36107
2022,43,0,148,0,36107
2022,51,0,38,0,36107
2022,52,0,1454,0,36107
2022,53,0,66,0,36107
2022,54,0,276,0,36107
2022,61,0,288,0,36107
2022,62,0,413,0,36107
2022,11,0,2175,0,36109
2022,21,0,19290,0,36109
2022,31,0,35656,0,36109
2022,32,0,2944,0,36109
2022,41,0,30,0,36109
2022,42,0,48,0,36109
2022,43,0,229,0,36109
2022,51,0,45,0,36109
2022,52,0,1649,0,36109
2022,53,0,72,0,36109
2022,54,0,269,0,36109
2022,61,0,63,0,36109
2022,62,0,88,0,36109
2022,11,0,6181,0,36111
2022,21,0,49908,0,36111
2022,31,0,86387,0,36111
2022,32,0,5316,0,36111
2022,41,0,134,0,36111
2022,42,0,153,0,36111
2022,43,0,442,0,36111
2022,51,0,127,0,36111
2022,52,0,5446,0,36111
2022,53,0,246,0,36111
2022,54,0,514,0,36111
2022,61,0,260,0,36111
2022,62,0,381,0,36111
2022,11,0,2698,0,36113
2022,21,0,15414,0,36113
2022,31,0,35745,0,36113
2022,32,0,2859,0,36113
2022,41,0,25,0,36113
2022,42,0,39,0,36113
2022,43,0,182,0,36113
2022,51,0,51,0,36113
2022,52,0,1750,0,36113
2022,53,0,80,0,36113
2022,54,0,315,0,36113
2022,61,0,141,0,36113
2022,62,0,206,0,36113
2022,11,0,3009,0,36115
2022,21,0,12814,0,36115
2022,31,0,33323,0,36115
2022,32,0,1478,0,36115
2022,41,0,20,0,36115
2022,42,0,31,0,36115
2022,43,0,201,0,36115
2022,51,0,48,0,36115
2022,52,0,1969,0,36115
2022,53,0,89,0,36115
2022,54,0,192,0,36115
2022,61,0,42,0,36115
2022,62,0,60,0,36115
2022,11,0,4139,0,36117
2022,21,0,21399,0,36117
2022,31,0,48585,0,36117
2022,32,0,2256,0,36117
2022,41,0,23,0,36117
2022,42,0,47,0,36117
2022,43,0,401,0,36117
2022,51,0,49,0,36117
2022,52,0,2457,0,36117
2022,53,0,112,0,36117
2022,54,0,347,0,36117
2022,61,0,72,0,36117
2022,62,0,97,0,36117
2022,11,0,11452,0,36119
2022,21,0,230274,0,36119
2022,31,0,377656,0,36119
2022,32,0,28848,0,36119
2022,41,0,711,0,36119
2022,42,0,488,0,36119
2022,43,0,2449,0,36119
2022,51,0,441,0,36119
2022,52,0,14339,0,36119
