OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
262,36,119,013700,2022,361190137002022,Block 2022,G5040, , , ,S,120014,0,+41.1627607,-073.8277987
263,36,119,013301,2004,361190133012004,Block 2004,G5040, , , ,S,18855,0,+41.1588585,-073.8645276
264,36,119,013103,2056,361190131032056,Block 2056,G5040, , , ,S,39553,0,+41.1734332,-073.8138715
265,36,119,013103,2045,361190131032045,Block 2045,G5040, , , ,S,2228,0,+41.1840054,-073.8081973
266,36,119,013103,1014,361190131031014,Block 1014,G5040, , , ,S,859799,10808,+41.1794074,-073.8044440
267,36,119,013700,2011,361190137002011,Block 2011,G5040, , , ,S,75305,0,+41.1644094,-073.8186147
268,36,119,011800,2008,361190118002008,Block 2008,G5040, , , ,S,68682,0,+41.1600624,-073.8188353
269,36,119,011800,2003,361190118002003,Block 2003,G5040, , , ,S,0,21698,+41.1683547,-073.8109560
270,36,119,013201,2004,361190132012004,Block 2004,G5040, , , ,S,175691,0,+41.1373512,-073.8502345
271,36,119,013103,1010,361190131031010,Block 1010,G5040, , , ,S,337714,0,+41.1939365,-073.7936206
272,36,119,013103,1002,361190131031002,Block 1002,G5040, , , ,S,357283,0,+41.2067824,-073.7792091
273,36,119,014805,2068,361190148052068,Block 2068,G5040, , , ,S,692950,0,+41.2125324,-073.7876564
274,36,119,013103,2057,361190131032057,Block 2057,G5040, , , ,S,31958,0,+41.2017139,-073.7908232
275,36,119,014805,2055,361190148052055,Block 2055,G5040, , , ,S,633607,0,+41.2130199,-073.7771723
276,36,119,014806,1009,361190148061009,Block 1009,G5040, , , ,S,108033,0,+41.3228028,-073.8143335
277,36,119,013103,1001,361190131031001,Block 1001,G5040, , , ,S,98602,0,+41.2023699,-073.7722909
278,36,119,013103,1013,361190131031013,Block 1013,G5040, , , ,S,96708,0,+41.1883457,-073.7968635
279,36,119,013103,1006,361190131031006,Block 1006,G5040, , , ,S,252387,0,+41.1992875,-073.7757543
280,36,119,013103,1008,361190131031008,Block 1008,G5040, , , ,S,174632,0,+41.2011095,-073.7800548
281,36,119,013104,4001,361190131044001,Block 4001,G5040, , , ,S,224509,11115,+41.1826934,-073.7830768
282,36,119,013103,1009,361190131031009,Block 1009,G5040, , , ,S,42757,0,+41.1896085,-073.7844287
283,36,119,013103,1016,361190131031016,Block 1016,G5040, , , ,S,257492,0,+41.1922737,-073.7806597
284,36,119,013104,2001,361190131042001,Block 2001,G5040, , , ,S,662983,0,+41.1857972,-073.7672833
285,36,119,004200,1006,361190042001006,Block 1006,G5040, , , ,S,7414,0,+40.9241709,-073.8297686
286,36,119,003900,3000,361190039003000,Block 3000,G5040, , , ,S,31857,0,+40.9197753,-073.8308635
287,36,119,003900,3001,361190039003001,Block 3001,G5040, , , ,S,33113,0,+40.9196542,-073.8318510
288,36,119,004200,2000,361190042002000,Block 2000,G5040, , , ,S,9532,0,+40.9233282,-073.8294763
289,36,119,004200,2004,361190042002004,Block 2004,G5040, , , ,S,36835,0,+40.9198345,-073.8298179
290,36,119,004200,1019,361190042001019,Block 1019,G5040, , , ,S,13783,0,+40.9225866,-073.8285284
291,36,119,004200,2005,361190042002005,Block 2005,G5040, , , ,S,33371,0,+40.9200129,-073.8287894
292,36,119,002202,4003,361190022024003,Block 4003,G5040, , , ,S,22282,0,+40.9516827,-073.8428716
293,36,119,002202,1001,361190022021001,Block 1001,G5040, , , ,S,3781,0,+40.9500632,-073.8410281
294,36,119,002202,4017,361190022024017,Block 4017,G5040, , , ,S,13119,0,+40.9485216,-073.8423679
295,36,119,002201,2010,361190022012010,Block 2010,G5040, , , ,S,68381,0,+40.9523867,-073.8404023
296,36,119,002202,1000,361190022021000,Block 1000,G5040, , , ,S,63244,0,+40.9507957,-073.8405182
297,36,119,002202,4009,361190022024009,Block 4009,G5040, , , ,S,9210,0,+40.9486680,-073.8435443
298,36,119,002202,4016,361190022024016,Block 4016,G5040, , , ,S,27025,0,+40.9479276,-073.8438138
299,36,119,002202,4015,361190022024015,Block 4015,G5040, , , ,S,9831,0,+40.9470236,-073.8439637
300,36,119,002202,4019,361190022024019,Block 4019,G5040, , , ,S,13585,0,+40.9463069,-073.8431521
301,36,119,002204,4008,361190022044008,Block 4008,G5040, , , ,S,39055,0,+40.9395195,-073.8444649
302,36,119,002204,3001,361190022043001,Block 3001,G5040, , , ,S,36375,0,+40.9393131,-073.8502236
303,36,119,002401,1005,361190024011005,Block 1005,G5040, , , ,S,20981,0,+40.9332662,-073.8534790
304,36,119,002401,1004,361190024011004,Block 1004,G5040, , , ,S,7159,0,+40.9317078,-073.8537544
305,36,119,002401,1003,361190024011003,Block 1003,G5040, , , ,S,6130,0,+40.9316287,-073.8527827
306,36,119,002401,1000,361190024011000,Block 1000,G5040, , , ,S,19513,0,+40.9331359,-073.8525874
307,36,119,002204,3002,361190022043002,Block 3002,G5040, , , ,S,33267,0,+40.9381661,-073.8492999
308,36,119,002202,4023,361190022024023,Block 4023,G5040, , , ,S,5723,0,+40.9434904,-073.8441669
309,36,119,002202,4006,361190022024006,Block 4006,G5040, , , ,S,5645,0,+40.9431149,-073.8449811
310,36,119,002204,4004,361190022044004,Block 4004,G5040, , , ,S,19725,0,+40.9402421,-073.8456012
311,36,119,002202,4012,361190022024012,Block 4012,G5040, , , ,S,25579,0,+40.9442440,-073.8431531
312,36,119,002202,3018,361190022023018,Block 3018,G5040, , , ,S,13809,0,+40.9447235,-073.8411541
313,36,119,002202,4011,361190022024011,Block 4011,G5040, , , ,S,23212,0,+40.9419997,-073.8431563
314,36,119,002202,2008,361190022022008,Block 2008,G5040, , , ,S,11843,0,+40.9404841,-073.8419386
315,36,119,002202,2009,361190022022009,Block 2009,G5040, , , ,S,2590,0,+40.9402157,-073.8425726
316,36,119,002204,4012,361190022044012,Block 4012,G5040, , , ,S,19615,0,+40.9361717,-073.8453805
317,36,119,002204,3008,361190022043008,Block 3008,G5040, , , ,S,44834,0,+40.9346875,-073.8466902
318,36,119,002204,4011,361190022044011,Block 4011,G5040, , , ,S,13559,0,+40.9374521,-073.8452448
319,36,119,002204,4009,361190022044009,Block 4009,G5040, , , ,S,35696,0,+40.9389815,-073.8431072
320,36,119,002204,2005,361190022042005,Block 2005,G5040, , , ,S,19221,0,+40.9323566,-073.8461070
321,36,119,002201,1016,361190022011016,Block 1016,G5040, , , ,S,80861,0,+40.9559673,-073.8381530
322,36,119,002201,1021,361190022011021,Block 1021,G5040, , , ,S,12817,0,+40.9577191,-073.8402867
323,36,119,002201,1009,361190022011009,Block 1009,G5040, , , ,S,9029,0,+40.9585850,-073.8383836
324,36,119,002202,1004,361190022021004,Block 1004,G5040, , , ,S,7622,0,+40.9488975,-073.8401434
325,36,119,002201,2011,361190022012011,Block 2011,G5040, , , ,S,14730,0,+40.9533119,-073.8396561
326,36,119,002201,2008,361190022012008,Block 2008,G5040, , , ,S,19259,0,+40.9526207,-073.8379491
327,36,119,002201,1008,361190022011008,Block 1008,G5040, , , ,S,13157,0,+40.9583021,-073.8374417
328,36,119,002201,1020,361190022011020,Block 1020,G5040, , , ,S,8856,0,+40.9566518,-073.8357850
329,36,119,002202,1005,361190022021005,Block 1005,G5040, , , ,S,5709,0,+40.9494842,-073.8405850
330,36,119,002202,3017,361190022023017,Block 3017,G5040, , , ,S,25945,0,+40.9467636,-073.8410980
331,36,119,002201,2016,361190022012016,Block 2016,G5040, , , ,S,8833,0,+40.9537153,-073.8355206
332,36,119,002201,1031,361190022011031,Block 1031,G5040, , , ,S,4473,0,+40.9532345,-073.8308242
333,36,119,002202,3010,361190022023010,Block 3010,G5040, , , ,S,8384,0,+40.9484619,-073.8392143
334,36,119,002202,3013,361190022023013,Block 3013,G5040, , , ,S,9820,0,+40.9479326,-073.8397121
335,36,119,002202,3016,361190022023016,Block 3016,G5040, , , ,S,7497,0,+40.9473280,-073.8399805
336,36,119,002202,3008,361190022023008,Block 3008,G5040, , , ,S,10616,0,+40.9485678,-073.8379102
337,36,119,002201,2018,361190022012018,Block 2018,G5040, , , ,S,12831,0,+40.9525359,-073.8360265
338,36,119,002201,2017,361190022012017,Block 2017,G5040, , , ,S,21952,0,+40.9527768,-073.8349345
339,36,119,003600,1000,361190036001000,Block 1000,G5040, , , ,S,27011,0,+40.9168642,-073.8364420
340,36,119,000501,2018,361190005012018,Block 2018,G5040, , , ,S,6647,0,+40.9384109,-073.8874469
341,36,119,010200,2015,361190102002015,Block 2015,G5040, , , ,S,2782,0,+40.9805834,-073.8656260
342,36,119,000900,1011,361190009001011,Block 1011,G5040, , , ,S,8410,0,+40.9781597,-073.8669823
343,36,119,000900,1005,361190009001005,Block 1005,G5040, , , ,S,43006,0,+40.9743389,-073.8612115
344,36,119,002103,1002,361190021031002,Block 1002,G5040, , , ,S,17815,0,+40.9777226,-073.8166151
345,36,119,002103,1003,361190021031003,Block 1003,G5040, , , ,S,21506,0,+40.9775729,-073.8156301
346,36,119,002103,3000,361190021033000,Block 3000,G5040, , , ,S,29665,0,+40.9716955,-073.8186825
347,36,119,002103,3002,361190021033002,Block 3002,G5040, , , ,S,12211,0,+40.9707363,-073.8198908
348,36,119,002103,3003,361190021033003,Block 3003,G5040, , , ,S,12454,0,+40.9709240,-073.8208149
349,36,119,002103,3027,361190021033027,Block 3027,G5040, , , ,S,15530,0,+40.9715814,-073.8177177
350,36,119,002107,1003,361190021071003,Block 1003,G5040, , , ,S,10263,0,+40.9655701,-073.8272653
351,36,119,001600,4001,361190016004001,Block 4001,G5040, , , ,S,673333,0,+40.9386864,-073.8728530
352,36,119,001702,1011,361190017021011,Block 1011,G5040, , , ,S,17544,0,+40.9436949,-073.8683118
353,36,119,001701,1000,361190017011000,Block 1000,G5040, , , ,S,20504,0,+40.9458622,-073.8674464
354,36,119,010903,3008,361190109033008,Block 3008,G5040, , , ,S,18616,0,+41.0441008,-073.8128766
355,36,119,010903,3004,361190109033004,Block 3004,G5040, , , ,S,8848,0,+41.0449725,-073.8129933
356,36,119,010903,4017,361190109034017,Block 4017,G5040, , , ,S,15461,0,+41.0449363,-073.8090557
357,36,119,010903,4028,361190109034028,Block 4028,G5040, , , ,S,20509,0,+41.0432601,-073.8100419
358,36,119,010903,4019,361190109034019,Block 4019,G5040, , , ,S,4921,0,+41.0470662,-073.8112069
359,36,119,010903,3024,361190109033024,Block 3024,G5040, , , ,S,18931,0,+41.0422466,-073.8104102
360,36,119,010801,1004,361190108011004,Block 1004,G5040, , , ,S,7190,0,+41.0355327,-073.8142777
361,36,119,010903,3028,361190109033028,Block 3028,G5040, , , ,S,9702,0,+41.0403423,-073.8118024
362,36,119,010903,3027,361190109033027,Block 3027,G5040, , , ,S,41408,0,+41.0390886,-073.8113680
363,36,119,010903,4032,361190109034032,Block 4032,G5040, , , ,S,38290,0,+41.0390817,-073.8091671
364,36,119,010903,4026,361190109034026,Block 4026,G5040, , , ,S,40416,0,+41.0410110,-073.8079088
365,36,119,010903,4031,361190109034031,Block 4031,G5040, , , ,S,29793,0,+41.0371060,-073.8099830
366,36,119,010903,1007,361190109031007,Block 1007,G5040, , , ,S,36211,0,+41.0475435,-073.7979299
367,36,119,010903,2002,361190109032002,Block 2002,G5040, , , ,S,97269,0,+41.0441258,-073.7989590
368,36,119,011200,2012,361190112002012,Block 2012,G5040, , , ,S,12170,0,+41.0510693,-073.8083457
369,36,119,010903,4034,361190109034034,Block 4034,G5040, , , ,S,14007,0,+41.0414213,-073.8065433
370,36,119,010801,1028,361190108011028,Block 1028,G5040, , , ,S,14338,0,+41.0275160,-073.8177606
371,36,119,010903,2008,361190109032008,Block 2008,G5040, , , ,S,7284,0,+41.0443915,-073.8021482
372,36,119,010903,2003,361190109032003,Block 2003,G5040, , , ,S,7609,0,+41.0448576,-073.8027990
373,36,119,010801,1016,361190108011016,Block 1016,G5040, , , ,S,15730,0,+41.0278631,-073.8158884
374,36,119,010903,4030,361190109034030,Block 4030,G5040, , , ,S,75550,0,+41.0386317,-073.8067779
375,36,119,010903,4004,361190109034004,Block 4004,G5040, , , ,S,7086,0,+41.0405061,-073.7981468
376,36,119,007600,2002,361190076002002,Block 2002,G5040, , , ,S,0,33490283,+40.9401088,-073.6672941
377,36,119,011102,1001,361190111021001,Block 1001,G5040, , , ,S,20263,0,+41.0286754,-073.8248115
378,36,119,011102,1020,361190111021020,Block 1020,G5040, , , ,S,312924,0,+41.0275070,-073.8335869
379,36,119,011102,2003,361190111022003,Block 2003,G5040, , , ,S,8505,0,+41.0264515,-073.8257761
380,36,119,011102,2024,361190111022024,Block 2024,G5040, , , ,S,20842,0,+41.0240972,-073.8255920
381,36,119,010801,2005,361190108012005,Block 2005,G5040, , , ,S,60059,0,+41.0171296,-073.8230788
382,36,119,010801,1026,361190108011026,Block 1026,G5040, , , ,S,1001741,682,+41.0237120,-073.8128101
383,36,119,011102,2028,361190111022028,Block 2028,G5040, , , ,S,41044,0,+41.0227327,-073.8207968
384,36,119,010801,1023,361190108011023,Block 1023,G5040, , , ,S,18939,0,+41.0322176,-073.8146065
385,36,119,010801,1007,361190108011007,Block 1007,G5040, , , ,S,11343,0,+41.0345992,-073.8150020
386,36,119,010801,1009,361190108011009,Block 1009,G5040, , , ,S,6842,0,+41.0311662,-073.8159162
387,36,119,010801,1011,361190108011011,Block 1011,G5040, , , ,S,18158,0,+41.0309651,-073.8175174
388,36,119,010801,2007,361190108012007,Block 2007,G5040, , , ,S,49473,0,+41.0135170,-073.8232754
389,36,119,012101,3015,361190121013015,Block 3015,G5040, , , ,S,1567,0,+41.1168058,-073.7710404
390,36,119,008404,2004,361190084042004,Block 2004,G5040, , , ,S,13602,0,+40.9643494,-073.7152299
391,36,119,008401,1005,361190084011005,Block 1005,G5040, , , ,S,36160,0,+40.9789615,-073.7099279
392,36,119,010200,2012,361190102002012,Block 2012,G5040, , , ,S,4122,0,+40.9853755,-073.8658265
393,36,119,008401,1011,361190084011011,Block 1011,G5040, , , ,S,12122,0,+40.9772786,-073.7079767
394,36,119,008403,2015,361190084032015,Block 2015,G5040, , , ,S,11586,0,+40.9719293,-073.7125057
395,36,119,008200,4009,361190082004009,Block 4009,G5040, , , ,S,23193,0,+41.0064284,-073.6700637
396,36,119,007902,3005,361190079023005,Block 3005,G5040, , , ,S,26118,0,+41.0019264,-073.6700417
397,36,119,008000,1000,361190080001000,Block 1000,G5040, , , ,S,16450,0,+41.0069424,-073.6654344
398,36,119,010200,5024,361190102005024,Block 5024,G5040, , , ,S,13950,0,+40.9966044,-073.8790480
399,36,119,008000,3010,361190080003010,Block 3010,G5040, , , ,S,9641,0,+41.0017837,-073.6651465
400,36,119,009900,2015,361190099002015,Block 2015,G5040, , , ,S,70293,0,+40.9888483,-073.7726502
401,36,119,008000,1006,361190080001006,Block 1006,G5040, , , ,S,2978,0,+41.0028736,-073.6630788
402,36,119,008000,2000,361190080002000,Block 2000,G5040, , , ,S,34411,0,+41.0054118,-073.6611411
403,36,119,008000,2004,361190080002004,Block 2004,G5040, , , ,S,8754,0,+41.0029432,-073.6608941
404,36,119,012600,1010,361190126001010,Block 1010,G5040, , , ,S,2961927,18377,+41.2482206,-073.6407729
405,36,119,005300,3018,361190053003018,Block 3018,G5040, , , ,S,12874,0,+40.9100438,-073.8082635
406,36,119,000701,1003,361190007011003,Block 1003,G5040, , , ,S,16392,0,+40.9511615,-073.8949031
407,36,119,005300,2001,361190053002001,Block 2001,G5040, , , ,S,32119,0,+40.9175196,-073.8079672
408,36,119,005300,3005,361190053003005,Block 3005,G5040, , , ,S,85230,0,+40.9128817,-073.8072914
409,36,119,012303,3025,361190123033025,Block 3025,G5040, , , ,S,219654,0,+41.1198983,-073.7079110
410,36,119,014810,1004,361190148101004,Block 1004,G5040, , , ,S,10751,0,+41.3256474,-073.7994325
411,36,119,014806,1007,361190148061007,Block 1007,G5040, , , ,S,150957,0,+41.3215724,-073.8046719
412,36,119,014901,3006,361190149013006,Block 3006,G5040, , , ,S,324557,0,+41.2986495,-073.7257443
413,36,119,012502,1013,361190125021013,Block 1013,G5040, , , ,S,120902,0,+41.2904388,-073.5757849
414,36,119,014805,2013,361190148052013,Block 2013,G5040, , , ,S,45738,0,+41.2548882,-073.8138998
415,36,119,014809,3020,361190148093020,Block 3020,G5040, , , ,S,47572,0,+41.2396400,-073.8071657
416,36,119,002101,3007,361190021013007,Block 3007,G5040, , , ,S,21993,0,+40.9713353,-073.8378230
417,36,119,011800,3037,361190118003037,Block 3037,G5040, , , ,S,661838,0,+41.1165756,-073.8654685
418,36,119,000101,2004,361190001012004,Block 2004,G5040, , , ,S,1156,0,+40.9267034,-073.8957057
419,36,119,005400,2018,361190054002018,Block 2018,G5040, , , ,S,26281,0,+40.9082914,-073.8084725
420,36,119,002201,2014,361190022012014,Block 2014,G5040, , , ,S,2400,0,+40.9540240,-073.8424250
421,36,119,005400,1006,361190054001006,Block 1006,G5040, , , ,S,25796,0,+40.9080294,-073.8060317
422,36,119,005400,1003,361190054001003,Block 1003,G5040, , , ,S,24992,0,+40.9076052,-073.8049876
423,36,119,006802,3038,361190068023038,Block 3038,G5040, , , ,S,17711,0,+40.9535505,-073.7940628
424,36,119,006802,3040,361190068023040,Block 3040,G5040, , , ,S,29823,0,+40.9528209,-073.7921182
425,36,119,006802,4012,361190068024012,Block 4012,G5040, , , ,S,9664,0,+40.9436739,-073.7988304
426,36,119,006802,4016,361190068024016,Block 4016,G5040, , , ,S,23159,0,+40.9409976,-073.7971143
427,36,119,006600,1000,361190066001000,Block 1000,G5040, , , ,S,34656,0,+40.9387576,-073.7960012
428,36,119,006700,3019,361190067003019,Block 3019,G5040, , , ,S,10099,0,+40.9397744,-073.7933233
429,36,119,006600,2003,361190066002003,Block 2003,G5040, , , ,S,14738,0,+40.9331370,-073.7972113
430,36,119,001301,1001,361190013011001,Block 1001,G5040, , , ,S,6043,0,+40.9298704,-073.8785748
431,36,119,006700,3032,361190067003032,Block 3032,G5040, , , ,S,14338,0,+40.9357395,-073.7917286
432,36,119,008401,2002,361190084012002,Block 2002,G5040, , , ,S,23576,0,+40.9759238,-073.7151576
433,36,119,008403,2036,361190084032036,Block 2036,G5040, , , ,S,21403,0,+40.9692291,-073.7152291
434,36,119,007401,1017,361190074011017,Block 1017,G5040, , , ,S,11286,0,+40.9589343,-073.7266621
435,36,119,008200,1004,361190082001004,Block 1004,G5040, , , ,S,28219,0,+41.0173016,-073.6720227
436,36,119,008200,4002,361190082004002,Block 4002,G5040, , , ,S,23653,0,+41.0104443,-073.6731489
437,36,119,008200,2001,361190082002001,Block 2001,G5040, , , ,S,25651,0,+41.0146370,-073.6701877
438,36,119,008302,3008,361190083023008,Block 3008,G5040, , , ,S,3163,0,+41.0536948,-073.6923432
439,36,119,008200,2013,361190082002013,Block 2013,G5040, , , ,S,9938,0,+41.0135067,-073.6684505
440,36,119,008200,3024,361190082003024,Block 3024,G5040, , , ,S,14176,0,+41.0111734,-073.6657247
441,36,119,008200,2018,361190082002018,Block 2018,G5040, , , ,S,13110,0,+41.0103593,-073.6669184
442,36,119,008100,1000,361190081001000,Block 1000,G5040, , , ,S,6331,0,+41.0178900,-073.6601902
443,36,119,008100,2003,361190081002003,Block 2003,G5040, , , ,S,25404,0,+41.0116462,-073.6580911
444,36,119,008100,2010,361190081002010,Block 2010,G5040, , , ,S,18800,0,+41.0093508,-073.6578314
445,36,119,008200,4011,361190082004011,Block 4011,G5040, , , ,S,29285,0,+41.0055086,-073.6727310
446,36,119,007200,4000,361190072004000,Block 4000,G5040, , , ,S,0,6816225,+40.9133012,-073.7193304
447,36,119,012804,3017,361190128043017,Block 3017,G5040, , , ,S,55187,0,+41.2404499,-073.6838480
448,36,119,012303,3013,361190123033013,Block 3013,G5040, , , ,S,43637,0,+41.1261881,-073.7155872
449,36,119,012304,3008,361190123043008,Block 3008,G5040, , , ,S,81790,0,+41.1733366,-073.6425514
450,36,119,014808,2018,361190148082018,Block 2018,G5040, , , ,S,57505,0,+41.2931980,-073.7826390
451,36,119,012700,1013,361190127001013,Block 1013,G5040, , , ,S,362534,0,+41.2070175,-073.6026544
452,36,119,011800,3010,361190118003010,Block 3010,G5040, , , ,S,115232,7927,+41.1228697,-073.8182642
453,36,119,012400,1007,361190124001007,Block 1007,G5040, , , ,S,52457,0,+41.2338270,-073.6092495
454,36,119,013201,2009,361190132012009,Block 2009,G5040, , , ,S,15554,0,+41.1345562,-073.8583084
455,36,119,013201,2020,361190132012020,Block 2020,G5040, , , ,S,98280,0,+41.1309988,-073.8593662
456,36,119,011800,3038,361190118003038,Block 3038,G5040, , , ,S,3772,0,+41.1251942,-073.8658733
457,36,119,010400,3006,361190104003006,Block 3006,G5040, , , ,S,71828,0,+41.0152777,-073.8774571
458,36,119,012202,3003,361190122023003,Block 3003,G5040, , , ,S,12254,0,+41.1387003,-073.7951100
459,36,119,011800,5017,361190118005017,Block 5017,G5040, , , ,S,29153,0,+41.1361607,-073.7981475
460,36,119,011800,5014,361190118005014,Block 5014,G5040, , , ,S,6280,0,+41.1371632,-073.7984624
461,36,119,011800,5015,361190118005015,Block 5015,G5040, , , ,S,16887,0,+41.1366659,-073.8000322
462,36,119,011800,5010,361190118005010,Block 5010,G5040, , , ,S,12639,0,+41.1347868,-073.8033921
463,36,119,012202,3029,361190122023029,Block 3029,G5040, , , ,S,15620,0,+41.1319603,-073.7980445
