sourceTypeID,monthID,monthVMTFraction,FIP
54,1,0.067287748,36011
54,2,0.070746181,36011
54,3,0.073357734,36011
54,4,0.080004884,36011
54,5,0.088253863,36011
54,6,0.092927407,36011
54,7,0.099578608,36011
54,8,0.099980268,36011
54,9,0.090065893,36011
54,10,0.086834883,36011
54,11,0.078005192,36011
54,12,0.072957339,36011
61,1,0.066208956,36011
61,2,0.069699027,36011
61,3,0.072352911,36011
61,4,0.079467353,36011
61,5,0.088428031,36011
61,6,0.093483962,36011
61,7,0.101506134,36011
61,8,0.101854607,36011
61,9,0.090580135,36011
61,10,0.086881578,36011
61,11,0.077467811,36011
61,12,0.072069493,36011
62,1,0.066208956,36011
62,2,0.069699027,36011
62,3,0.072352911,36011
62,4,0.079467353,36011
62,5,0.088428031,36011
62,6,0.093483962,36011
62,7,0.101506134,36011
62,8,0.101854607,36011
62,9,0.090580135,36011
62,10,0.086881578,36011
62,11,0.077467811,36011
62,12,0.072069493,36011
11,1,0.0262019,36013
11,2,0.0236956,36013
11,3,0.0583276,36013
11,4,0.100706,36013
11,5,0.119389,36013
11,6,0.126908,36013
11,7,0.133288,36013
11,8,0.134883,36013
11,9,0.113238,36013
11,10,0.0950103,36013
11,11,0.0442014,36013
11,12,0.0241513,36013
21,1,0.069587442,36013
21,2,0.072978433,36013
21,3,0.075499746,36013
21,4,0.081150754,36013
21,5,0.087882584,36013
21,6,0.091740981,36013
21,7,0.095469638,36013
21,8,0.09598468,36013
21,9,0.088969667,36013
21,10,0.086735341,36013
21,11,0.079150745,36013
21,12,0.074849989,36013
31,1,0.069587442,36013
31,2,0.072978433,36013
31,3,0.075499746,36013
31,4,0.081150754,36013
31,5,0.087882584,36013
31,6,0.091740981,36013
31,7,0.095469638,36013
31,8,0.09598468,36013
31,9,0.088969667,36013
31,10,0.086735341,36013
31,11,0.079150745,36013
31,12,0.074849989,36013
32,1,0.069587442,36013
32,2,0.072978433,36013
32,3,0.075499746,36013
32,4,0.081150754,36013
32,5,0.087882584,36013
32,6,0.091740981,36013
32,7,0.095469638,36013
32,8,0.09598468,36013
32,9,0.088969667,36013
32,10,0.086735341,36013
32,11,0.079150745,36013
32,12,0.074849989,36013
41,1,0.069032929,36013
41,2,0.072440182,36013
41,3,0.074983253,36013
41,4,0.080874456,36013
41,5,0.087972109,36013
41,6,0.092027058,36013
41,7,0.096460413,36013
41,8,0.096948116,36013
41,9,0.089233995,36013
41,10,0.086759343,36013
41,11,0.078874524,36013
41,12,0.074393624,36013
42,1,0.069032929,36013
42,2,0.072440182,36013
42,3,0.074983253,36013
42,4,0.080874456,36013
42,5,0.087972109,36013
42,6,0.092027058,36013
42,7,0.096460413,36013
42,8,0.096948116,36013
42,9,0.089233995,36013
42,10,0.086759343,36013
42,11,0.078874524,36013
42,12,0.074393624,36013
43,1,0.069032929,36013
43,2,0.072440182,36013
43,3,0.074983253,36013
43,4,0.080874456,36013
43,5,0.087972109,36013
43,6,0.092027058,36013
43,7,0.096460413,36013
43,8,0.096948116,36013
43,9,0.089233995,36013
43,10,0.086759343,36013
43,11,0.078874524,36013
43,12,0.074393624,36013
51,1,0.068243822,36013
51,2,0.071674217,36013
51,3,0.074248253,36013
51,4,0.080481268,36013
51,5,0.088099508,36013
51,6,0.092434163,36013
51,7,0.097870345,36013
51,8,0.098319143,36013
51,9,0.089610148,36013
51,10,0.086793499,36013
51,11,0.078481444,36013
51,12,0.073744189,36013
52,1,0.068243822,36013
52,2,0.071674217,36013
52,3,0.074248253,36013
52,4,0.080481268,36013
52,5,0.088099508,36013
52,6,0.092434163,36013
52,7,0.097870345,36013
52,8,0.098319143,36013
52,9,0.089610148,36013
52,10,0.086793499,36013
52,11,0.078481444,36013
52,12,0.073744189,36013
53,1,0.068243822,36013
53,2,0.071674217,36013
53,3,0.074248253,36013
53,4,0.080481268,36013
53,5,0.088099508,36013
53,6,0.092434163,36013
53,7,0.097870345,36013
53,8,0.098319143,36013
53,9,0.089610148,36013
53,10,0.086793499,36013
53,11,0.078481444,36013
53,12,0.073744189,36013
54,1,0.068243822,36013
54,2,0.071674217,36013
54,3,0.074248253,36013
54,4,0.080481268,36013
54,5,0.088099508,36013
54,6,0.092434163,36013
54,7,0.097870345,36013
54,8,0.098319143,36013
54,9,0.089610148,36013
54,10,0.086793499,36013
54,11,0.078481444,36013
54,12,0.073744189,36013
61,1,0.067057679,36013
61,2,0.07052286,36013
61,3,0.07314344,36013
61,4,0.079890247,36013
