OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPEAREA,SHAPELEN
67,NY119,3,Fr,309708,728950.114579541,9207.58207733238
68,NY119,3,CrC,309703,231734.808351456,3456.8794032224
69,NY119,3,SuA,309670,752532.961462481,6726.15670471474
70,NY119,3,CrC,309703,81681.9063771059,1426.11037448367
71,NY119,3,Sh,309743,361333.049886019,3311.28880160879
72,NY119,3,ChE,309697,247132.129039893,3020.56197492038
73,NY119,3,Sh,309743,383247.628704695,5120.24910148354
74,NY119,3,Ce,309693,1611202.00927333,7737.06521057418
75,NY119,3,Pw,309729,109778.254539101,2233.98881238611
76,NY119,3,CrC,309703,848946.142319046,3890.15585459561
77,NY119,3,ClD,309700,270643.333313904,2622.55793479555
78,NY119,3,ClE,309701,246857.999034535,3759.92039904053
79,NY119,3,ChB,309694,58773.5878367328,1114.94719051697
80,NY119,3,PnB,309721,172050.40090279,1618.88889763044
81,NY119,3,CsD,309704,572742.168798026,3701.50493697441
82,NY119,3,CrC,309703,27812.9268747619,723.935300384066
83,NY119,3,WdB,309691,1375187.21018686,10779.9096696208
84,NY119,3,SuA,309670,687051.604233138,4573.87405447829
85,NY119,3,PnB,309721,1032041.07995461,4855.74410895771
86,NY119,3,ChC,309695,32623.5913102302,778.824090635812
87,NY119,3,Sh,309743,127970.895294742,1842.43162197097
88,NY119,3,Ub,309672,469909.111763014,3317.32534025077
89,NY119,3,Sm,309744,251326.5073417,3085.77912495197
90,NY119,3,HnD,309711,112688.771944325,1315.79679068013
91,NY119,3,PnD,309723,166617.727401388,1910.19508041232
92,NY119,3,Uc,309673,47724.6392210473,1163.98140789371
93,NY119,3,CsD,309704,1534792.35245608,5987.34625312415
94,NY119,3,CuD,309706,189876.239706988,2960.69052552163
95,NY119,3,Uc,309673,138262.899231345,1464.66496736598
96,NY119,3,CsD,309704,363497.422704605,3643.90879143562
97,NY119,3,Ub,309672,1814519.58537574,12341.1526056832
98,NY119,3,CrC,309703,132045.399963495,1885.02044456103
99,NY119,3,ChD,309696,269904.989459857,4151.92579879614
100,NY119,3,CsD,309704,450832.114806219,5055.925138636
101,NY119,3,CrC,309703,111758.819899083,1714.51099546882
102,NY119,3,SuB,309671,304591.010766204,4400.39096570309
103,NY119,3,Ff,309707,247942.119558983,2382.05932668749
104,NY119,3,ChE,309697,336178.776335052,4186.95506589411
105,NY119,3,RhC,309736,81319.1426159353,1559.89341213283
106,NY119,3,Sm,309744,149660.521673397,3037.3738630763
107,NY119,3,RdB,309732,798562.73740319,7153.07073492199
108,NY119,3,ChC,309695,315877.174097667,2811.38053553522
109,NY119,3,LeB,309718,150969.318393707,1820.18942846527
110,NY119,3,SuB,309671,63359.2888375224,1111.48919459527
111,NY119,3,Sh,309743,121095.140906479,2093.16065355256
112,NY119,3,RdB,309732,86180.6384313649,1430.35086170728
113,NY119,3,CrC,309703,209817.507185307,3472.28626990109
114,NY119,3,UpD,309684,341215.703313736,3798.63458381689
115,NY119,3,ChC,309695,235153.774035647,4022.05080605772
116,NY119,3,HrF,309712,58605.1901367857,1230.34578342091
117,NY119,3,UpC,309683,354662.665507094,3664.11719655244
118,NY119,3,RgB,309733,255124.60020012,3087.6839975744
119,NY119,3,UhB,309676,451246.877528015,3158.0713159107
120,NY119,3,RdB,309732,241315.59517506,3142.73739699007
121,NY119,3,LeB,309718,858969.737509288,5696.76566237876
122,NY119,3,PnC,309722,210109.272006978,2681.77659489777
123,NY119,3,LcB,309717,298773.129380345,5355.39765283437
124,NY119,3,CsD,309704,115937.342278673,1429.02246334252
125,NY119,3,ChC,309695,293469.38225847,3536.48308738296
126,NY119,3,Uc,309673,271663.170151729,2225.42853822171
127,NY119,3,PnB,309721,458501.436076385,4287.97112602197
128,NY119,3,CsD,309704,846859.036099084,9094.14236873659
129,NY119,3,Ub,309672,691794.48563899,4296.43455451996
130,NY119,3,UwB,309688,93140.4121652758,1486.20517984986
131,NY119,3,ChC,309695,472698.75057647,3930.65235665085
132,NY119,3,Ub,309672,206824.994924247,2137.47275265711
133,NY119,3,ChB,309694,1679875.61056813,9503.01978757709
134,NY119,3,PnB,309721,285808.956445225,2853.15468298419
135,NY119,3,PnC,309722,127008.429570353,1657.48205236552
136,NY119,3,WdB,309691,233450.185154679,2859.02597370744
137,NY119,3,LcB,309717,418502.831350695,3835.6900262122
138,NY119,3,WdB,309691,82628.052258747,1502.81255179487
139,NY119,3,ChE,309697,337573.261259089,3880.71828906164
140,NY119,3,CrC,309703,188640.005868572,1807.1843682184
141,NY119,3,W,309689,301915.671991252,3227.05146995335
142,NY119,3,W,309689,113705.021528131,1510.2170816277
143,NY119,3,Sh,309743,62353.1892658813,1533.98019553081
144,NY119,3,PnC,309722,565350.57928113,3936.8982079199
145,NY119,3,CrC,309703,46882.1490770848,895.723258355777
146,NY119,3,W,309689,37780.3224764846,931.760841589181
147,NY119,3,ChB,309694,138473.716538454,1719.46120841701
148,NY119,3,CrC,309703,86924.9562413167,1280.51126960982
149,NY119,3,HrF,309712,96585.3555927777,1552.34398328863
150,NY119,3,Uc,309673,43639.168970378,949.121218433044
151,NY119,3,ChB,309694,142413.988568853,1868.02470772152
152,NY119,3,CsD,309704,1280960.36441834,10805.4860685128
153,NY119,3,RgB,309733,3667.45439335988,302.926764846699
154,NY119,3,CrC,309703,323754.363460419,3475.4300444773
155,NY119,3,CsD,309704,203786.644903047,2989.37360110353
156,NY119,3,CrC,309703,465049.063851642,5079.4171074671
157,NY119,3,PnB,309721,36698.8826336543,841.544165960067
158,NY119,3,Pc,309720,48847.0831275666,830.598675105969
159,NY119,3,HrF,309712,133099.163032732,1553.50730338978
160,NY119,3,W,309689,27787.8788678555,751.977999417926
161,NY119,3,CrC,309703,1197918.25367324,8835.85602008382
162,NY119,3,UpC,309683,905931.594070136,6743.71247278367
163,NY119,3,Sh,309743,142090.985335176,1990.59027001512
164,NY119,3,ClC,309699,164432.673002628,2426.89747336469
165,NY119,3,HrF,309712,97891.9678159637,1810.89627441385
166,NY119,3,HnD,309711,99535.2036175274,1316.79927392164
167,NY119,3,Ub,309672,319281.21835329,3495.03131009285
168,NY119,3,ChE,309697,68535.0903279451,1147.50064475955
169,NY119,3,PnB,309721,235604.134722001,3221.36679234575
170,NY119,3,Ra,309730,110206.568119051,1650.4930145039
171,NY119,3,W,309689,114264.556177416,1888.9080103832
172,NY119,3,W,309689,25345.4247818689,657.650549324983
173,NY119,3,CrC,309703,292455.13223056,2990.1206415799
174,NY119,3,W,309689,42765.7454758816,861.40076864578
175,NY119,3,ChC,309695,451949.347417132,4408.32587484995
176,NY119,3,CsD,309704,137728.043538597,1864.48631869693
177,NY119,3,CuD,309706,69564.4592899186,1468.19360877253
178,NY119,3,W,309689,76588.9823035993,1461.22400703265
179,NY119,3,HnB,309709,590324.755514791,4416.53166622153
180,NY119,3,CrC,309703,40809.4687007012,873.296904595145
181,NY119,3,CrC,309703,282541.375670749,2134.84838355443
182,NY119,3,W,309689,51292.5572451158,1104.93809793793
183,NY119,3,PnC,309722,141650.788436325,1760.14623401415
184,NY119,3,Sh,309743,371087.153987698,3081.47700721022
185,NY119,3,SuB,309671,134327.654826192,2256.54670314868
186,NY119,3,WdB,309691,169033.167576855,1956.37819166703
187,NY119,3,ChD,309696,588396.976188063,6947.50914282521
188,NY119,3,PnD,309723,52997.369405236,1231.28442583123
189,NY119,3,PnC,309722,1729978.34859874,7832.49334592666
190,NY119,3,CtC,309705,438862.490674166,3175.25777855909
191,NY119,3,ChC,309695,202617.474899459,3939.60662474242
192,NY119,3,Sh,309743,95198.4598205426,1890.33060332028
193,NY119,3,ChD,309696,351704.367401955,4466.8019330271
194,NY119,3,CsD,309704,1167778.7156414,12188.7733557225
195,NY119,3,HrF,309712,534346.143986917,5382.70047093059
196,NY119,3,WdC,309692,259976.959379603,3367.87498742233
197,NY119,3,Sh,309743,67150.4976750083,1098.43620346481
198,NY119,3,PnB,309721,256919.914546442,2169.77797719303
199,NY119,3,W,309689,3372142.91422212,20971.1465832814
200,NY119,3,Ub,309672,208216.758703655,2051.71637094483
201,NY119,3,Sh,309743,29545.0918649193,835.539637111857
202,NY119,3,Sm,309744,87963.8545313432,1930.67020867819
203,NY119,3,CrC,309703,125021.579868498,1505.97181019914
204,NY119,3,WdB,309691,135032.883630086,1888.57835022734
205,NY119,3,CrC,309703,47688.1039647395,1019.40535692566
206,NY119,3,CuD,309706,159782.625181148,1954.43718734521
207,NY119,3,Uc,309673,103204.230729819,1311.87617832285
208,NY119,3,CrC,309703,40416.9287887705,881.370710656083
209,NY119,3,CsD,309704,518616.456881685,3399.05882114789
210,NY119,3,ChB,309694,268805.479824436,2501.5560886716
211,NY119,3,CsD,309704,390017.100224195,5186.85884999596
212,NY119,3,WdC,309692,137229.497630486,2072.32959424575
213,NY119,3,ChC,309695,434389.596486647,3657.27004143939
214,NY119,3,PnB,309721,211311.18901043,2266.55962752528
215,NY119,3,CsD,309704,324137.007203274,3829.3640996093
216,NY119,3,LeB,309718,87230.3874986555,1444.38663454133
217,NY119,3,UlC,309679,134917.400866826,1947.32419930255
218,NY119,3,PnB,309721,3283170.02265012,13523.9279059105
219,NY119,3,Pv,309728,62727.3594659245,1699.18024890158
220,NY119,3,PnB,309721,579021.616114795,3310.19792954916
221,NY119,3,W,309689,30933.8787903252,934.628033029951
222,NY119,3,HnC,309710,641010.855614007,4225.54219959309
223,NY119,3,CuD,309706,338988.983224049,5470.25399783806
224,NY119,3,LcB,309717,129013.397819728,2675.00418963123
225,NY119,3,ChC,309695,129976.121062703,2374.9702559497
226,NY119,3,ChD,309696,107722.488226404,1867.21197358406
227,NY119,3,HrF,309712,552805.19470662,5658.90802962023
228,NY119,3,WdB,309691,483745.029009594,4145.08846469788
229,NY119,3,PnD,309723,1226359.75325672,8117.41687581136
230,NY119,3,PoC,309725,336091.736926811,2966.59375173524
231,NY119,3,ChB,309694,117517.031555513,2010.3650390326
232,NY119,3,LeB,309718,291511.201452794,2837.4281003675
233,NY119,3,ChD,309696,155011.44054075,2479.24358827086
234,NY119,3,ClE,309701,65412.0594768939,1201.18091138973
235,NY119,3,PnB,309721,228014.340590438,2587.76197409796
236,NY119,3,RgB,309733,390621.610606387,3007.05986144879
237,NY119,3,PnB,309721,120215.443584706,1663.41242188784
238,NY119,3,LcA,309716,1522147.16662741,12189.0660983717
239,NY119,3,CrC,309703,722929.659410508,6533.65442546712
240,NY119,3,W,309689,33126.7697256261,812.633858692498
241,NY119,3,ChB,309694,243324.958799263,3582.67499090803
242,NY119,3,CsD,309704,285594.365143341,2605.06610145738
243,NY119,3,HrF,309712,703438.617222918,5128.78318357224
244,NY119,3,CsD,309704,435732.087898962,4305.97480242713
245,NY119,3,CrC,309703,40796.0098797102,896.700165291838
246,NY119,3,PnB,309721,99925.4356382527,1500.86324260273
247,NY119,3,CuD,309706,210621.943621479,1924.70039925611
248,NY119,3,Fr,309708,122459.196666256,1902.72911628043
249,NY119,3,PnB,309721,1008360.12123798,6730.00489915949
250,NY119,3,ClF,309702,124930.208698341,2266.90323077578
251,NY119,3,PnC,309722,88835.900216986,1632.21421489305
252,NY119,3,CsD,309704,27508.0050933791,733.233134222513
253,NY119,3,W,309689,44066.17659905,1218.48953575866
254,NY119,3,Ce,309693,46752.191827001,842.845593830435
255,NY119,3,CuD,309706,186884.017219157,1715.25327152554
256,NY119,3,CuD,309706,436949.620750856,3998.68798743983
257,NY119,3,RhE,309738,564116.550400194,4574.82777502418
258,NY119,3,PnC,309722,21319.7119060351,560.14748989741
259,NY119,3,CuD,309706,109195.712805534,1750.10523716958
260,NY119,3,Uc,309673,976000.141032279,5331.38892205317
261,NY119,3,Ff,309707,431952.181124007,4257.35722849571
262,NY119,3,CrC,309703,2578738.10767727,15799.1781945946
263,NY119,3,RdB,309732,204529.755190652,2878.76356742246
264,NY119,3,WdC,309692,491658.453052928,4086.77876557449
265,NY119,3,CsD,309704,245524.735159415,2419.18925284962
266,NY119,3,Pa,309719,819891.824750281,6138.67911959798
267,NY119,3,PnC,309722,236268.966906741,2254.1922977284
268,NY119,3,ChE,309697,87282.1729934063,1707.64593486238
269,NY119,3,PnD,309723,64916.1598057787,1269.87509480727
270,NY119,3,SuB,309671,43319.2287117341,902.076784032241
271,NY119,3,W,309689,9864.1237054677,435.35236599797
272,NY119,3,WdB,309691,760915.364583709,6887.96385054104
273,NY119,3,WdB,309691,163658.961357082,2275.20715084103
274,NY119,3,LcB,309717,121977.790936843,2284.81715914289
275,NY119,3,ChC,309695,196273.410043938,2990.29197205447
276,NY119,3,Uf,309675,89920.3627994973,1203.94893318844
277,NY119,3,PnD,309723,506756.2262422,4353.58281777998
278,NY119,3,ChB,309694,967414.290347368,6643.60735320807
279,NY119,3,ClD,309700,122762.793845177,1808.59217097352
280,NY119,3,LcA,309716,869181.697802384,10970.1072114383
281,NY119,3,UhC,309677,1226953.75932673,8594.9411895732
282,NY119,3,UlC,309679,118626.717577868,1690.89870399695
283,NY119,3,PnC,309722,294760.682673179,3473.48024099472
284,NY119,3,ChD,309696,111017.301214627,1967.04582644863
285,NY119,3,PnC,309722,1138739.62071524,9176.52108397322
286,NY119,3,CsD,309704,43523.8135573031,913.333963465714
287,NY119,3,ChD,309696,508335.344520049,4377.55065186175
288,NY119,3,CsD,309704,213204.278432079,2979.44833410859
289,NY119,3,HrF,309712,199914.994357666,3629.40793834403
290,NY119,3,Fr,309708,277826.449480163,2810.55775925518
291,NY119,3,PnC,309722,161255.484975721,2402.01342348325
292,NY119,3,WdA,309690,60816.3817919156,1143.62585549735
293,NY119,3,HnC,309710,149366.57877599,2078.86494117573
294,NY119,3,CrC,309703,188826.821705983,3499.10193248642
295,NY119,3,CuD,309706,47206.2423611843,1028.80510387108
296,NY119,3,CuD,309706,319626.946132254,4095.21615404203
297,NY119,3,PoC,309725,173381.860411152,1675.45094996201
298,NY119,3,CrC,309703,111810.685182594,1516.19718837435
299,NY119,3,CsD,309704,80107.9079265461,1642.47240190433
300,NY119,3,Sh,309743,71271.2998558962,1181.42734245393
301,NY119,3,SuB,309671,205575.887462593,2738.55419347041
302,NY119,3,ChD,309696,833347.524979467,5980.53324763481
303,NY119,3,ChE,309697,771495.192107796,5091.08388638554
304,NY119,3,SuB,309671,214720.667962394,2437.8116752842
305,NY119,3,W,309689,202451.727183903,2248.05441975023
306,NY119,3,WdB,309691,425369.28123454,3444.14624809694
307,NY119,3,ChD,309696,149385.598004678,3244.51925961437
308,NY119,3,ChC,309695,197528.948650465,1817.47268632509
309,NY119,3,LcA,309716,188361.934358709,2108.91221369088
310,NY119,3,CtC,309705,17196.848881057,480.511585069974
311,NY119,3,HrF,309712,287615.720201084,3609.49855921461
312,NY119,3,HnB,309709,99470.4783271436,1824.29073770688
313,NY119,3,CrC,309703,1061213.94660652,7269.85319590855
314,NY119,3,ChB,309694,96764.6436034347,1593.87754485426
315,NY119,3,ChB,309694,2104.96876648566,214.808964958529
316,NY119,3,CrC,309703,58534.4748880551,1164.44166788162
317,NY119,3,Ub,309672,412191.835815097,3269.60190391317
318,NY119,3,CsD,309704,195300.157734535,2621.21695101022
319,NY119,3,LcA,309716,446374.31015457,5065.79044960699
320,NY119,3,PnD,309723,93870.4955270726,1356.10675100507
321,NY119,3,PoB,309724,35918.9458200549,768.940076621888
322,NY119,3,PnC,309722,870055.43080089,5384.61107118413
323,NY119,3,PnD,309723,81591.021948794,1477.82428921362
324,NY119,3,CsD,309704,151476.610665647,3106.74984734528
325,NY119,3,RdA,309731,100786.687454859,1602.60558461916
326,NY119,3,Pw,309729,1655982.88081404,15808.7377308492
327,NY119,3,Ff,309707,188053.333790674,2995.97925965337
328,NY119,3,RgB,309733,494796.727409584,3322.54324461112
329,NY119,3,Pa,309719,364985.959497019,2875.07907733945
330,NY119,3,Pv,309728,197341.874836905,3345.42558250077
331,NY119,3,RgB,309733,302097.493318863,3289.30492013023
332,NY119,3,ChD,309696,383693.538300359,4759.39504845212
333,NY119,3,Sh,309743,62281.0696510045,1205.02169186045
334,NY119,3,CrC,309703,140704.289227099,1610.22894885326
335,NY119,3,CrC,309703,242419.694872481,2169.09573574884
336,NY119,3,Sh,309743,20391.1500808313,981.182575272328
337,NY119,3,CtC,309705,282867.935871964,4667.01965648485
338,NY119,3,ChB,309694,215714.48943749,1837.19402909497
339,NY119,3,LeB,309718,85959.6299169794,1572.42815553829
340,NY119,3,RdB,309732,200726.828976522,3331.12668284111
341,NY119,3,Ce,309693,204572.42760457,1946.09064729198
342,NY119,3,CuD,309706,26954.3157974112,807.410900447061
343,NY119,3,PnC,309722,898231.016371806,6746.27811702045
344,NY119,3,Uc,309673,124329.248213253,1946.49570720684
345,NY119,3,CrC,309703,26967.0184829038,710.180369715648
346,NY119,3,WdB,309691,152776.532268375,2467.63887486717
347,NY119,3,UpB,309682,4139660.40956872,18158.0128600392
348,NY119,3,WdA,309690,548155.909735302,3486.62078603759
349,NY119,3,LcB,309717,51623.0142786211,1028.24053633764
350,NY119,3,Ff,309707,377946.88740442,5752.22775197022
351,NY119,3,RgB,309733,195697.860890597,2099.98334134132
352,NY119,3,Sh,309743,257146.391727249,3133.01319658847
353,NY119,3,PnC,309722,263775.765299103,2568.63245753819
354,NY119,3,RhD,309737,429059.703974149,4682.764101292
355,NY119,3,PnB,309721,40790.8371094638,987.748840960539
356,NY119,3,WdA,309690,281227.981506045,2193.00293784336
357,NY119,3,WdC,309692,506104.828418174,4394.29094513995
358,NY119,3,ChE,309697,255860.100031337,5073.00087513248
359,NY119,3,PnC,309722,194860.24008365,1830.21699084785
360,NY119,3,PnC,309722,204111.821030883,2543.78806581049
361,NY119,3,CrC,309703,228250.691345966,2916.88314498816
362,NY119,3,Sh,309743,645394.616045041,7399.36763876371
363,NY119,3,LcA,309716,172226.568282959,3678.20329884391
364,NY119,3,RdB,309732,940306.381656369,7739.55071895195
365,NY119,3,Ub,309672,147423.589326085,2164.14539395663
366,NY119,3,RhB,309735,497944.537448133,3342.79852960287
367,NY119,3,ChE,309697,982502.550822699,8566.67777608658
368,NY119,3,CuD,309706,398883.042495705,4290.50950204107
369,NY119,3,Ff,309707,58056.3560950746,1503.17842903704
370,NY119,3,Sm,309744,129753.557201809,1467.12182574759
371,NY119,3,CtC,309705,10591.4608878536,443.020253730459
372,NY119,3,ChD,309696,168774.898322846,2559.87428356218
373,NY119,3,SuB,309671,162234.784965435,2247.9332166633
374,NY119,3,CtC,309705,9446.57804453239,407.076408464138
375,NY119,3,CsD,309704,7502196.85581054,44606.6240886422
376,NY119,3,PnD,309723,1039954.37149306,8312.42517281851
377,NY119,3,RdB,309732,125413.902527474,1775.40961516833
378,NY119,3,RdB,309732,198877.005568685,2034.26069354025
379,NY119,3,PnC,309722,387331.874671429,3315.7708109126
380,NY119,3,PnD,309723,468376.350512362,4809.59660109517
381,NY119,3,PnB,309721,135110.999641681,1566.69566206468
382,NY119,3,HnC,309710,130672.9170668,1804.76888324074
383,NY119,3,CsD,309704,185485.79536911,2316.45658946524
384,NY119,3,HrF,309712,49048.0009219558,1096.9206526151
385,NY119,3,CrC,309703,118212.215983571,2391.11679570181
386,NY119,3,LcB,309717,747098.875516569,9630.65632406917
387,NY119,3,HrF,309712,1583.42170351221,171.097404837845
388,NY119,3,CtC,309705,1028635.34286833,5300.50746754592
389,NY119,3,CsD,309704,785467.76169586,8004.09564532496
390,NY119,3,CrC,309703,254745.695682935,2153.7527787069
391,NY119,3,CrC,309703,365913.024733255,3982.10235476768
392,NY119,3,ChC,309695,37307.2773574405,947.468204371273
393,NY119,3,Ce,309693,232745.244301453,2592.08789382882
394,NY119,3,LcB,309717,2290598.24426927,16668.1037774425
395,NY119,3,WdC,309692,432594.026107247,4369.66908452867
396,NY119,3,RdB,309732,415139.286923682,5996.10749387054
397,NY119,3,LcB,309717,103970.413369571,1594.17000535499
398,NY119,3,SuB,309671,98925.6061888878,1727.37017297571
399,NY119,3,ChD,309696,36348.9742737199,1114.03788319811
400,NY119,3,CrC,309703,734534.443770254,6218.42493657307
401,NY119,3,CsD,309704,2019866.35615466,12982.0425104611
402,NY119,3,PnB,309721,476481.467591158,4226.89709212185
403,NY119,3,ChB,309694,136891.114666494,1997.46737435748
404,NY119,3,CrC,309703,160625.042401174,1668.45138377619
405,NY119,3,Ff,309707,619847.395821042,6728.07196753252
406,NY119,3,CrC,309703,463478.246521621,3562.35194204318
407,NY119,3,LcB,309717,125282.935676198,1916.01071934031
408,NY119,3,HnC,309710,10663.4988721254,562.129798308457
409,NY119,3,LcB,309717,98660.8378655694,2348.65488202581
410,NY119,3,ChC,309695,151909.572568153,1744.83759367304
411,NY119,3,PnB,309721,299551.158522147,2988.60533586353
412,NY119,3,UhB,309676,876166.666465585,3820.16032119533
413,NY119,3,PnC,309722,366128.991413369,3186.97547735665
414,NY119,3,Pa,309719,480551.539571746,4111.34786693934
415,NY119,3,SuB,309671,392709.221016887,3795.46100496826
416,NY119,3,ChB,309694,131535.389985772,1740.37634993553
417,NY119,3,Pa,309719,60886.2740202782,1317.6525790534
418,NY119,3,CrC,309703,357337.311134227,2863.19050644281
419,NY119,3,CtC,309705,751655.301092187,5008.26477963892
420,NY119,3,CrC,309703,931558.428762654,6759.07224813033
421,NY119,3,RhB,309735,46975.6937376106,830.080161795248
422,NY119,3,ChC,309695,209040.782202535,2381.62688668222
423,NY119,3,W,309689,16928.3176988971,547.393662649606
424,NY119,3,PnD,309723,845683.114812631,5808.51277649479
425,NY119,3,ChB,309694,687691.314564149,7802.02088592744
426,NY119,3,CsD,309704,4529387.02834779,37125.3495147039
427,NY119,3,ChB,309694,206591.53900735,2191.32793085457
428,NY119,3,CtC,309705,155964.894050716,1744.89630183246
429,NY119,3,Sh,309743,179568.735036269,2550.48170332013
430,NY119,3,RhE,309738,99805.6099744739,1844.88005406361
431,NY119,3,CrC,309703,64913.0239128579,1050.49313048428
432,NY119,3,RhB,309735,110356.712685047,1347.4365854351
433,NY119,3,PnB,309721,704514.66528002,7063.56658652263
434,NY119,3,CtC,309705,1058525.43042272,4823.42084032749
435,NY119,3,RgB,309733,157422.756396038,2559.89122045717
436,NY119,3,SuB,309671,58633.0687885933,1060.18610959191
437,NY119,3,HrF,309712,221916.843322906,2865.56419044605
438,NY119,3,W,309689,18281.2788274773,510.11475567703
439,NY119,3,RhB,309735,907831.631086433,7984.80688594485
440,NY119,3,SuB,309671,149102.837652246,2996.59350038113
441,NY119,3,CsD,309704,44826.2820897576,1111.07860407182
442,NY119,3,Sh,309743,69407.7257696395,1199.52781750295
443,NY119,3,ChB,309694,74855.6645180974,1059.08090453906
444,NY119,3,LcA,309716,934502.461367876,9019.44080203857
445,NY119,3,ChD,309696,336923.922220086,4562.41838529037
446,NY119,3,PnC,309722,280964.347236969,3624.67788676792
447,NY119,3,ChC,309695,636482.169227135,5228.48811154986
448,NY119,3,WdB,309691,696536.555539835,3471.5428687516
449,NY119,3,CsD,309704,129894.10359122,1769.86631099199
450,NY119,3,CsD,309704,43272.8883123459,929.399710169267
451,NY119,3,UrB,309685,1212330.48859158,5901.16834149077
452,NY119,3,ClB,309698,177558.697782916,2185.02386296758
453,NY119,3,RhD,309737,267492.410579962,3349.32446965051
454,NY119,3,PnB,309721,71042.1472433829,967.814255684202
455,NY119,3,RhA,309734,135542.198976409,2338.91266088845
456,NY119,3,PnC,309722,264172.724483153,2215.02729615628
457,NY119,3,CrC,309703,215685.95890864,1760.74953181056
458,NY119,3,LcA,309716,804158.693285606,5062.25427881262
459,NY119,3,HnB,309709,789456.555104735,3908.7009459577
460,NY119,3,CrC,309703,105572.092294512,1416.25560355676
461,NY119,3,SuB,309671,143214.534301723,1813.87202167904
462,NY119,3,Pc,309720,31883.4231994155,677.537696199207
463,NY119,3,ChD,309696,186731.908361852,1723.70246398751
464,NY119,3,CsD,309704,97556.0933319446,1635.6525865416
465,NY119,3,RdB,309732,2752062.96983906,14414.4613900283
466,NY119,3,LcB,309717,633969.629456026,7005.83472382335
467,NY119,3,Ce,309693,169573.195080411,2700.51029989218
468,NY119,3,W,309689,38097.1096271665,1168.50361415738
469,NY119,3,PnC,309722,896467.464134987,8527.07356525629
470,NY119,3,CsD,309704,192184.109932114,2406.36605204504
471,NY119,3,Ff,309707,49993.6230398165,970.26373750717
472,NY119,3,PnB,309721,591848.939632427,3582.58510201938
473,NY119,3,ClD,309700,495209.642156948,6809.83523799069
474,NY119,3,CuD,309706,76091.4319390958,1727.28511437828
475,NY119,3,WdC,309692,166713.73247819,2236.59354352526
476,NY119,3,RgB,309733,214524.365149577,3044.60768880697
477,NY119,3,UhC,309677,308759.940210244,2841.66577634671
478,NY119,3,ClF,309702,108181.015361849,2088.30583137364
479,NY119,3,Ff,309707,286834.196646559,3377.53579055668
480,NY119,3,PnB,309721,845178.728918543,4022.35116811798
481,NY119,3,WdB,309691,226152.415819972,2185.08849782606
482,NY119,3,Ff,309707,500049.745340685,6818.48726494418
483,NY119,3,Ub,309672,73679.0093508177,1085.62280300533
484,NY119,3,ChB,309694,503746.619551845,4330.15933121388
485,NY119,3,PnC,309722,498425.396602919,3682.58068969586
486,NY119,3,W,309689,33745.7513581842,763.218799996878
487,NY119,3,Ub,309672,409062.147194549,2602.87545732763
488,NY119,3,ClF,309702,5937479.50232292,26625.8905624903
489,NY119,3,Sh,309743,147827.257401596,2162.30585576846
490,NY119,3,UpC,309683,371567.779342285,4073.81998981849
491,NY119,3,W,309689,9499.35281860802,383.939271727037
492,NY119,3,Sh,309743,1699895.97959821,15000.7505183738
493,NY119,3,CrC,309703,1957211.01931309,10301.8159149902
494,NY119,3,HrF,309712,155874.57244372,1766.22223305393
495,NY119,3,WdB,309691,249336.352669895,3518.81357079532
496,NY119,3,RhB,309735,176029.364406834,2187.59815396303
497,NY119,3,PnC,309722,1852371.66063069,7884.89490431297
498,NY119,3,LcB,309717,152806.794083818,1501.17043640182
499,NY119,3,CtC,309705,47432.2803301287,806.576795785324
500,NY119,3,SuB,309671,159068.733713801,2888.93403872709
501,NY119,3,SuB,309671,1055300.60243838,11012.087633368
502,NY119,3,CtC,309705,209125.248620919,1865.86981485027
503,NY119,3,CsD,309704,346793.959010411,3931.77165452325
504,NY119,3,CrC,309703,1911010.68272083,10651.5498870837
505,NY119,3,CrC,309703,1624035.67947336,11074.7368744718
506,NY119,3,LcB,309717,86933.7122702012,1964.91205681466
507,NY119,3,WdB,309691,274300.853661226,2049.40862936124
508,NY119,3,PnD,309723,719790.967592451,5747.24661437324
509,NY119,3,CuD,309706,1140654.98576399,5877.17504675448
510,NY119,3,PnB,309721,298523.313560629,2596.79664939258
511,NY119,3,ClF,309702,219322.817604804,3060.06441911315
512,NY119,3,LcB,309717,140318.080173988,1819.18738035992
513,NY119,3,UhB,309676,411696.521657807,2500.39849758326
514,NY119,3,Ub,309672,150481.525795646,1909.28619693671
515,NY119,3,Uf,309675,413092.413720106,3431.41692086198
516,NY119,3,CtC,309705,247749.828438253,1929.63700047925
517,NY119,3,UwB,309688,229636.732174638,2920.92579649947
518,NY119,3,RhE,309738,82863.2729120648,1447.69056729031
519,NY119,3,W,309689,65799.642763081,1324.25494269834
520,NY119,3,PnB,309721,1439521.82309871,6527.76705327821
521,NY119,3,Uc,309673,35725.4533465222,756.404415427912
522,NY119,3,UvB,309686,738031.875193224,3223.77772157995
523,NY119,3,CrC,309703,123723.605915257,2023.05612768178
524,NY119,3,Uf,309675,139144.562966067,1841.27601728061
525,NY119,3,HrF,309712,227175.524116385,2768.82958367875
526,NY119,3,CrC,309703,136627.201302644,2444.92222969054
527,NY119,3,ChB,309694,1205554.18894396,6067.60163035617
528,NY119,3,CrC,309703,106197.859874375,1927.45492809426
529,NY119,3,Uc,309673,215688.339301848,2371.14067143179
